text,language,x,y
- We have bigger problems.,English,0.9458958,-0.057897165
They're otherwise occupied at the moment.,English,1.3979189,-1.1415488
None of this is important to you right now. None of it.,English,-2.3542013,-3.1109295
"As you can see, I've got bigger fish to fry.",English,1.4411362,-9.262456
The Governor had other fish to fry... I did not want to intrude.,English,1.4607347,-9.207316
It's the ideal time. The police will have their hands full.,English,2.4101484,-0.9711723
Meanwhile... we got other fish to fry.,English,1.437756,-9.256159
They have bigger things to worry about right now.,English,0.37126207,-0.47760865
"I think Tony's got other things on his mind right now, McGee.",English,0.2319087,-2.396831
"Right now, House has more important things to deal with.",English,0.03397528,-0.5014593
"I got bigger fish to fry, you know?",English,1.4574966,-9.251371
Right... I've got a thousand other punters to deal with.,English,1.2118196,-1.2395804
But right now we have bigger fish to fry.,English,1.4124831,-9.288523
I think you got better things to worry about.,English,0.5473507,-0.29145938
"Well, I'd love to stay but I have to be somewhere",English,-0.1177836,1.4528518
"I was keeping him alive in case I ever needed some spare body parts, but now that the cat's out of the bag I'm gonna kill him.",English,-1.2595009,0.24364252
"We're certainly not happy about that, but frankly, we've got bigger fish to fry.",English,1.3965701,-9.307986
"I'm sorry about your evening, but I have other priorities.",English,0.07356153,2.544599
For the moment I've got more important fish to fry.,English,1.437058,-9.260659
There are about a million things that I have to do right now.,English,0.8801971,1.1253089
I got other fish to fry besides him.,English,1.4510214,-9.226188
"- Okay, in case you haven't noticed, I have a few other problems to deal with right now.",English,-0.6055885,1.2616845
"Besides, I think Dr. Bashir's hands are full right now.",English,0.4864167,-1.9930065
God's got other fish to fry besides you.,English,1.4472595,-9.236485
We've got bigger problems to deal with first.,English,0.8988774,-0.028504534
Must've been a frog in my throat.,English,-3.2137249,3.572035
- You've got a frog in your throat.,English,-3.101808,3.5604753
"It's easy to pronounce. Every time I try to say her name, I get a hairball.",English,-3.3120546,-0.54224735
This morning I had a frog in my throat.,English,-3.2047684,3.5731385
"- Something stuck in your throat, boy?",English,0.0425157,-0.03907392
Just got a frog in my throat.,English,-3.2106812,3.574136
"I'm sorry, something is in my throat.",English,-1.8878175,1.3251156
Have you got a frog in your throat?,English,-3.210201,3.5673194
She's a throat-clearer.,English,-3.30657,-0.65304273
You have a tickle in your throat?,English,0.19814001,0.1166753
- I've got a frog in my throat.,English,-3.1996462,3.5738852
He's just a little hoarse.,English,-0.59674484,-3.6433525
Yeah.,English,1.8820665,0.09482118
I think I have a frog in my throat.,English,-3.2125926,3.5781837
"What's the matter, cat got your tongue?",English,3.3887296,-8.96986
You've gone all croaky.,English,-0.4952494,-0.45604625
What's the matter with you?,English,-0.27683455,0.019167215
"No, I just had something stuck in my throat.",English,-1.3533536,2.646648
"I don't know, it was love at first sight.",English,5.1811104,5.021107
I haven't had a crush since Sean Cassidy. No way.,English,-2.4042919,-2.2119412
"Look, I knew you had feelings for Juan Antonio the moment you saw him.",English,-0.5730122,0.5017023
Thunderclaps are made by lightning strikes... and love at first sight!,English,2.1707141,-2.3677092
It's the first time I've experiennced love at first sight,English,5.181354,5.028674
"And as they say, I had a crush on her.",English,-3.2927794,-0.33019325
"Meg kept telling Markayla to slow down, but Markayla was head over heels.",English,-3.155772,-0.9965189
But doesn't that happen in a case of love at first sight?,English,5.288799,4.8866506
Love at first sight!,English,5.2322154,4.9514103
"To experience love at first sight, is to feel true love.",English,5.23974,4.9465218
You know... You weren't the only one that crashed.,English,-0.6657625,-0.16215944
I've fallen in love.,English,5.169901,4.9026113
"I fell in love with someone, and all my plans went out the window.",English,-1.0392698,0.5988701
It has to be love at first sight.,English,5.215665,4.9631977
"If you're worried about Neil falling in love with someone the way I fell in love with you, that's like worrying about being struck by lightning.",English,-0.9039886,0.032708842
"We met on a tram, love at first sight.",English,5.210823,4.9830337
it was like falling in love with a woman at first sight.,English,5.1684327,5.0487094
One time I had an Elevator Crush.,English,-1.156037,1.9616503
"Tutoring you, when it's quite clear that you've developed an infatuation for him? Who says...?",English,-0.056126337,0.030895269
"So do I, but we didn't love each other at first either.",English,5.2422414,4.927052
You try to figure out which cute boy has a crush on you.,English,-0.67307013,-0.4518447
"Hey, ...have you ...ever experienced love at first sight?",English,5.340415,4.8499966
"Bit of a crush on me, of course. Yeah.",English,-1.5706458,1.6789639
"I fell in love at first sight, And then i killed the old couple who lived here.",English,-1.0174757,1.7199115
I immediately fell in love with this house.,English,-0.9040601,0.71060866
"She falls in love with him, right there and then.",English,-2.8697138,-0.41346788
You had a crush on an eight-year-old?,English,-2.1445332,-0.5525049
Ugh. Someone has a friend crush.,English,-2.2990282,-1.9768798
We had a whirlwind romance.,English,-0.960798,-0.31279388
The rest... scared to death of that wombat.,English,-3.0865078,2.178005
Tavares wouldn't testify because he was scared stiff of Donovan.,English,-1.1207354,-2.623851
He's afraid of you.,English,-3.1768448,2.118825
Breakthroughs don't happen because of the medicine. Real breakthroughs happen because someone is scared to death to stop trying.,English,-1.1784769,-2.597516
"I have to tell you, I was scared shitless of you for so many years.",English,-2.9115632,2.002751
That's because she's fuckin' afraid of getting beaten up.,English,-3.3801212,-0.63038355
"Yeah, I thought I was gonna get married to my last boyfriend but, boy, did that guy have commitment issues.",English,-1.9540684,-0.48492327
I have a mortal fear of hanging.,English,-3.1166546,2.1633825
"The truth is, you're scared shitless of going to that place, aren't you?",English,-0.6717053,0.025829433
"Well, you only left out that... I'm fluent in Klingon and have a bona fide fear of pigeons.",English,-2.6870425,2.1766832
I'm terrified of ghosts.,English,-3.1205368,2.1586413
"I was scared to death to talk about it, to experience it. To be able to accept the fact that this has happened.",English,-3.006365,2.1058462
And I'm terrified that I never will be.,English,-2.8524728,1.9229761
Kraft scares the crap out of the guy.,English,-0.2423479,-2.1725042
You were deathly afraid of them.,English,-3.0659006,2.0976102
"Yes, I have a paralyzing fear of the place.",English,-3.0827959,2.198863
Since I was a child... I've been so afraid of burglars.,English,-3.0761,2.1374733
I just enjoy being Congressman Cam Brady and I was scared to death of losing that.,English,-1.4318793,1.380297
She was scared to death of thunder and lightning.,English,-3.271441,1.9016142
"No one knows but Shaunessey, who lives in fucking terror of me, huh?",English,-2.445438,1.5395104
He's terrified of the dark.,English,-3.2477267,2.1819599
Poor guy.,English,-0.41107267,-1.9701929
I was scared to death to give up the company.,English,-2.66869,1.9050404
I am scared as fuck to go to Dinah.,English,-3.198709,-0.35431358
"Bam is absolutely terrified of snakes, so we brought David Weathers here to surprise him during the next bit.",English,-2.9160142,1.9656429
Catherine said she's scared to death of people and what they'll think of her.,English,-3.2165434,1.9845556
Because... he's scared to death of your dog...,English,-0.2913166,-2.2409153
And I'm scared to death of anything resembling lust.,English,-3.0800335,2.1438193
I've been jumping out of my skin since you told me about the Chimera.,English,-0.9843637,1.81045
Because he's scared stiff of somebody else.,English,-3.185438,2.100036
He was terrified of water.,English,-3.047036,2.0634828
"Gladys is afraid of grownups, that's all.",English,-3.2076774,2.0322795
Or somebody might have an irrational fear of going over the Shady Lake Bridge.,English,-0.27364498,-0.7890398
"Ever since Mom drowned, you've been terrified of the water.",English,-3.0507777,2.087458
"You've never guessed this, I know, but ever since school, I've always been scared to death of women.",English,-2.5566654,1.863977
The kid's petrified of his old man.,English,-1.5295022,-1.4364309
- You know I'm deathly afraid of clowns?,English,-1.8609996,1.4550039
He ran away because he's scared to death of his parents.,English,-1.6277026,-1.2796979
Did you know that I used to be deathly afraid of sliding out of long booths in Mexican restaurants?,English,-1.2886064,1.4940318
Needles just freak me out.,English,-1.6187814,2.295658
And the rest are terrified of me because... I'm black!,English,-2.8740501,2.0146317
- Continue... As a child I use to hate field mice.,English,-1.8399034,1.0738934
I'm scared to death of death.,English,-3.1102252,2.1258292
"These generals, they always give me heart attacks.",English,1.3648527,-1.5241858
My name is Sydney White. My dad's a plumber. I collect comic books and I'm secretly terrified of balloon animals.,English,-1.7421154,1.7315434
"And I guess that's why I bottled it all up, because I'm scared to death of losing you.",English,-2.3864288,1.8976845
You're scared to death of being alone.,English,-3.108608,2.119244
"Coming up next, a Canadian couple... who say they are deathly afraid of scorpions.",English,0.99040043,-1.1026607
The public's scared to death of us.,English,-3.1363513,2.1801708
-Deathly afraid of ghosts.,English,-3.1096349,2.1423774
"She said, ""mom, I'm scared to death of him.""",English,-3.1563344,1.9801043
I can't stand those creatures.,English,-2.2254078,1.287742
That boy is scared of working. He ain't done a lick of work in his life.,English,-0.639547,-2.4273047
They're just too idle to work.,English,1.1674969,0.37520725
"What about you, little Mattis. You could lend a hand too.",English,0.94939905,0.6677319
"If you want to be Al Capone, go to Chicago!",English,0.49003437,-0.04591175
"And you know, you have to strike while the iron is hot.",English,4.4349656,-3.9640627
"They want to capitalize on the publicity from The Post, so we have to strike while the iron's hot.",English,1.5064228,-0.3836389
You should strike while the iron's hot.,English,4.439685,-3.9682019
Strike while the iron's hot.,English,4.435468,-3.9661865
We have to act quickly and seize this opportunity.,English,1.6341814,-0.1791526
You gotta strike while the iron is hot.,English,4.43655,-3.965832
"You know, I just figured I got to strike while the iron's hot.",English,4.438485,-3.9674041
Fire's hot.,English,3.3969405,-3.0086877
Strike while the iron is hot!,English,4.4321275,-3.9637043
So strike while the iron's hot.,English,4.436841,-3.9640493
And what was the name of the organization you believe David Clarke was laundering money for?,English,3.5627928,1.5733157
You launder money for him.,English,3.5158749,1.6986383
"She thinks I'm Dale Jenkins, a money launderer out of Miami.",English,-3.1331646,-0.40172786
Why didn't you tell us that your son was laundering money?,English,3.377066,1.5697896
There's only one way to launder money.,English,3.3915415,1.8488921
You need to change money.,English,3.2936995,1.9184486
"He lost his law license, Now he's using his skills to launder criminal cash.",English,3.5683281,1.5235068
"I mean, he laundered cash for him, covered money trails, and he kept records.",English,3.570915,1.5550089
Her fiance was laundering money.,English,3.4557102,1.5158737
It does not want you accusing Sir Richard of laundering Russian mafia money!,English,3.4456108,1.4780782
I think Hasty Hathaway was laundering a lot of money for you.,English,3.3859484,1.8325598
How do you explain that? I'm not denying that I've laundered money.,English,3.3353891,1.875673
Sometimes for not-so-clean developers laundering money out of Mexico.,English,3.4861348,1.7641641
I found out that the Acme Warehouse is a front for money laundering.,English,3.4598255,1.7903059
Laundering money for drug dealers? !,English,3.5044723,1.6607113
It's a money-laundering op for the Lawyer.,English,3.4888022,1.6757778
Alex is laundering money.,English,3.6442804,1.5739169
They must be laundering money.,English,3.5354223,1.716465
What were you doing?,English,-0.5086661,0.26223674
He forced me to launder money or he would kill Amanda.,English,3.6852643,1.3611685
The guy you were laundering money for?,English,3.555137,1.666171
"Well, since they're all fronts to launder money from extortion and prostitution.",English,3.4177744,1.7342111
He could be laundering money. - So?,English,3.532556,1.5880096
"Larry, do you realize that without your help, we would have never figured out those students were money laundering.",English,3.3410916,1.6828629
Winfield's a money launderer.,English,3.4855201,1.5284762
"You've been laundering money for Changmoon Song, right? What are you talking about?",English,3.3156652,1.8815224
"He appears to be laundering money, Sam.",English,3.6247942,1.558481
I've been working on setting up a small business loan for you so you can have the front to launder money through.,English,2.5366468,1.5005723
Which comes in handy to launder all the money he makes as the biggest coke dealer,English,3.4664764,1.588371
Either he's laundering or...,English,3.5778368,1.549812
"Then, he started laundering money for underworld figures he met during his career.",English,3.646944,1.5484952
I found out that Mr. Fuller was laundering money for a client.,English,3.5906825,1.5546829
"In cash, without the bank thinking we're laundering money?",English,3.4662857,1.9745404
I even wondered if the Russian Mafia was trying to launder some loot.,English,3.4323826,1.5068516
Evans tells me we're gonna be washing money for him.,English,3.6045256,1.6286037
- When Paul Sundie came out of juvie he knew how to make IDs and launder money.,English,3.4352088,1.4565387
"Well, neither would I, if I was laundering money.",English,3.2340617,2.108851
"You and him were laundering money for Rayborn, right?",English,3.4814346,1.6084322
It was Victoria's husband Conrad who had been laundering money for the terrorists responsible for the plane crash.,English,3.5474348,1.5399702
"If you're gonna launder money, Walt at least do it right.",English,3.3899646,1.5975925
So when they launder money they don't actually wash it?,English,3.480616,1.8986576
What If Contero Is Laundering Money Ugh?,English,3.5496235,1.6631658
"If somebody wanted to launder money so it couldn't be traced, they'd come to you.",English,3.3716474,1.8735063
"Made porn, washed money.",English,3.2602596,1.6854284
"I-if your friend was laundering money, why would he need a second job?",English,3.561036,1.5444331
There's a whole money-laundering indictment here based on a real-estate development.,English,3.406426,1.7794499
wouldn't have surveillance cameras in my bank if I were laundering money.,English,3.2283053,2.1899824
"Verdiant launders money for the cabal, hundreds of millions of dollars a year.",English,3.3865328,1.7803042
He laundered money for a terrorist group that blew up flight 197.,English,3.5871387,1.4694582
The Blackmire Group is asking Mr Evans to launder a great deal of money through your bank.,English,3.4503894,1.8101994
Word has it on the street that he's laundering money through them.,English,3.644308,1.6069865
"Yeah, and you want them to introduce me to Germaine, their money launderer.",English,1.6663364,1.0320624
"What, and go snooping around some money-laundering bank?",English,3.465247,1.8313743
"According to your source, Grupo CLIO was laundering money for Fausto Galvan at the Rayburn National Bank.",English,3.5113754,1.6569577
"McKenzie: Okay, what if a U.S. bank was laundering money for Fausto Galvan's cartel?",English,3.4999866,1.6251107
One of the offshore accounts was used to launder money from Gestalten Landesbank into this dummy account in Manhattan.,English,3.4766908,1.7590368
He must've been money laundering for God-only-knows-what criminal exploits.,English,3.6101117,1.5259115
He confirmed... he laundered drug money for the Contras.,English,3.5907612,1.5568165
By laundering money for you through her P.A.C.,English,-2.9345264,-0.46539629
He wants me to launder money.,English,3.6894245,1.4964693
"After which, he executed an international money-laundering scheme.",English,3.6524582,1.507219
- I launder money for the mob.,English,3.2086682,1.8504738
The best way to find out who the Chens are laundering money for is for me to get a lot closer to them.,English,3.446694,1.6950573
"BDIC... it's a small bank in Macau, used by North Korean Intelligence to launder money.",English,3.4805224,1.7229214
When you're using it to launder drug money.,English,3.5586288,1.6471052
One of our top businessmen is laundering money for them.,English,3.637081,1.766126
"This may be nothing, but Markovic laundered money through real estate.",English,3.5621054,1.6509616
What did you care? You were laundering the money!,English,3.3975875,1.7359309
There's only one way to launder money.,English,3.3900366,1.8785688
He was laundering money. Not all of it came out in the wash.,English,3.5549693,1.584087
What if she says Cantor's pimping out his dancers and laundering mob money?,English,-3.1766903,-0.73210794
It is actually the world's biggest money laundering organization,English,3.6436784,1.8238115
- It turns out the damn place has been laundering drug money and now it's gonna be raided. - I see.,English,3.5082088,1.6918254
He launders money?,English,3.5660405,1.5849278
She was willing to defraud a credit union with you.,English,-2.963566,-0.52883
"All right, so we now know that you've been laundering money for Gabriel Waincroft, which means we also understand why you haven't been telling us anything, because you're scared of him.",English,-0.35650945,-0.28583655
You really think these kids are laundering money?,English,3.38028,1.6810555
It seems clear that he was laundering money for the Colombian drug cartels.,English,3.6032853,1.5763512
But homeland security suspects that you may be laundering money through entities with financial ties to terrorist organizations.,English,3.5063212,1.6504096
"You know, Kesh used to launder money for Blackjack, right?",English,3.5237718,1.5567098
"You operate a successful small business like mine, and people automatically assume you're laundering money and selling coke.",English,3.354607,1.8140979
You have money to launder.,English,3.460527,1.7950022
"If you trained these men, did you teach them how to launder the money as well?",English,3.4142478,1.6959592
"Peter Kinkella has been laundering money and selling drugs, and yet you're not focused on him.",English,-1.5358443,-2.8163242
You're laundering money.,English,3.5142848,1.7181085
My mother isn't doing well. We have reason to believe you've been aiding Bob Paris in laundering money through White Pine Bay Federated.,English,3.3442693,1.8145201
This is a list of the companies that were used to launder money. No.,English,3.5154617,1.7975149
He's probably using it to launder money.,English,3.5688527,1.6159787
"""has been accused of laundering money",English,3.5893388,1.6338469
I told you. He launders money.,English,3.611265,1.5571525
I've been working on setting up a front to launder money through.,English,2.8778944,1.6268152
"After I turned him in, I found out he'd been laundering money as well.",English,3.752241,1.5194044
We're thinking Rose inherited it from Emilio and is using it as a money laundering front.,English,3.5713434,1.7091342
"On the right, a holding company that Khasinau uses to launder money.",English,3.4939976,1.7179173
It's the perfect cover for a money-laundering operation.,English,3.1657243,1.65054
"Buy a Picasso, flip it next year",English,1.5876601,-1.5904655
Then the bishop knows Chato Aguilar launders money with donations.,English,3.5145736,1.6272928
We know Javier Garcia's been laundering money in New Orleans.,English,3.5571873,1.6432407
He found out that Carl was laundering money.,English,3.6545568,1.5122011
Then maybe you launder money.,English,3.4707847,1.7930986
She started a drinking binge.,English,-5.896879,-3.648725
You shouldn't have drank so much water at lunch!,English,-5.7628593,-3.7598429
How much did you drink?,English,-5.985341,-3.7128308
They're drinkin' like fishes.,English,-5.7900777,-3.6168718
"I don't want you drinking a whole lot tonight, Jake.",English,-5.64982,-3.679459
"Quitting work, devoting yourself to drinking!",English,-5.8599977,-3.797416
I hate Scotch and I'm not exactly in the habit of drinking myself into oblivion.,English,-5.7049866,-3.5885863
"I could, I would drink lots.",English,-6.1072383,-3.6284463
I can drink loads.,English,-6.0848417,-3.6803486
I plan on drinking a lot.,English,-6.1555734,-3.716802
You do realize that interventions typically don't involve binge drinking.,English,-1.7267736,-2.7186797
Are we gonna drink everything in the house?,English,-5.843093,-3.8499277
- who don't speak English.,English,-0.99293685,-4.3860636
It's really just an excuse to drink like Germans for a weekend.,English,-5.665095,-3.712141
Started drinking like a fish.,English,-5.9836397,-3.610496
Does that entitle him to spend his life drinking barrels of whisky and punching girls on the nose?,English,-5.233302,-3.6598659
You'll never guess who is sitting at the bar pounding down booze.,English,-5.7294083,-3.727322
"Well, did you get to meet him before he died?",English,-0.35935903,-2.5788386
The girl threatens to burn our city to the ground and you would invite her in for a cup of wine?,English,-2.899347,-0.56339025
Back to our place for a drink.,English,-5.9167447,-3.9163089
Do you guys wanna take care of your drinks?,English,-5.9836764,-3.9615424
I need a drink.,English,-6.3151917,-3.779813
Millie won't be shocked to see somebody take a drink.,English,-5.39619,-3.7342153
You'd better have a little drink.,English,-5.8429265,-3.9312758
Let's have a drink and talk it over.,English,-6.0569,-4.150002
It's too crowded down on the beach to drink in comfort.,English,-0.35753456,-1.1295533
It's 2 hours walking if you want to see a girl or drink something...,English,-5.887341,-3.7782166
We're having a drink later.,English,-6.019752,-4.1503305
I--I need a beverage.,English,-6.2787,-3.7401075
"My detective was taking the bag of evidence back to the station, and she stopped at a hotel on the way for a drink...",English,-2.6604707,-0.6240794
"Hey, do you want to go grab a drink, catch up?",English,-5.98742,-3.9492671
The horror. You know what?,English,-0.7309793,-0.6712202
"Have a few beers, yeah?",English,-6.019245,-4.018038
"You know, I was about to go get a drink.",English,-6.040801,-3.6556847
"Yes, sir!",English,1.9527119,0.13608454
Maybe he wants a drink.,English,-5.79738,-3.8731465
Who wants to grab a drink?,English,-6.034874,-3.9700322
Then we went someplace.,English,1.2481568,-0.5720039
"- Hey, you want to drink some?",English,-5.9823895,-3.9369283
Good. Then we can break training and drink these.,English,-5.670901,-3.8047738
How about going out for drinks?,English,-6.0228934,-3.88936
"Come and have a drink at my home, Godfather",English,-5.980903,-4.0113897
I think I'm gonna go back to my little pool house... and toast myself with a glass of champagne.,English,-6.02593,-3.708115
"Oh, looks like you could use a new drink.",English,-5.7975926,-3.9118347
I need a drink.,English,-6.3498673,-3.7690275
Let's go get a drink.,English,-6.0928674,-4.18934
Who wants a drink?,English,-6.0508094,-3.95842
- Father Jack wants a drink.,English,-5.881561,-3.890081
Aren't you coming with us?,English,1.1327988,-0.08282337
"Come on, time to sink some piss, eh?",English,0.23487377,-0.5245505
The women can talk and we can have a drink.,English,-5.9501233,-4.03854
We're going to have a drink.,English,-6.0207844,-4.1204515
"Sylvie and Shylah are taking me out to happy hour, just to get my mind off of it.",English,0.024797697,1.6640537
Use the rest to get a drink or two.,English,-5.978422,-3.8833842
This professor kept inviting me for a drink.,English,-5.852616,-3.6830242
We're gonna have a drink or see a movie or something.,English,-5.9328337,-3.9873478
- We need to have a drink.,English,-6.0887904,-4.199477
Let's have a drink tonight! It's been a while,English,-5.9339075,-4.0271425
I'm gonna have a drink.,English,-6.165525,-3.6976411
I just came to see if you want to go for a drink.,English,-6.0095716,-3.7610657
Kim told me to come for a drink.,English,-6.001283,-3.7069438
You wanna... I don't know... get a beer sometime?,English,-5.994056,-3.9351308
We can have a drink there.,English,-5.919409,-4.010675
Let's meet up for a drink in front of the square.,English,-5.9118156,-3.9898016
You really think he's going to sit up and take a drink?,English,-5.696189,-3.8115904
- I'm going to get something to drink.,English,-6.188708,-3.725553
"What I had done was send a bottle of champagne back through the curtain, and Paul came out and shared a glass of champagne with us.",English,-5.863195,-3.7830286
Want to get a drink?,English,-6.2226715,-3.8592012
- Want a drink?,English,-6.118493,-3.904762
We went out drinking.,English,-5.935177,-3.7079062
I like a drink.,English,-6.2702394,-3.6939924
Come on. Let's have a drink.,English,-6.0654507,-4.164804
"Brother, let's go out for a drink",English,-5.932823,-3.9979112
Why don't we go outside again and get a drink?,English,-5.8179193,-3.8262708
We have time for a drink.,English,-6.0223413,-4.1393814
Let's have a drink.,English,-6.099857,-4.194349
"I'd love to hang out, but I gotta do this.",English,0.25332245,1.361014
"If you feel like it, we could have a drink.",English,-5.786311,-3.8161116
Let's go in and have a drink.,English,-6.0303974,-4.1151986
Maybe we should have another drink sometime.,English,-5.8689847,-3.973723
"You know, it looks like your dad... Wants a drink.",English,-5.814509,-3.8549469
What's weird is we haven't been in the same room together for years and the best we can do for Dev,English,0.9512814,-0.67859024
Do you want to get a drink to celebrate?,English,-5.9600544,-3.9620564
I want a drink.,English,-6.2916822,-3.792504
"A man is not allowed to come to his favorite place, and just drink and share a laugh?",English,-5.644299,-3.7752514
"- Yeah, how about a drink?",English,-6.0442343,-4.0264993
What does a man have to do to get a quiet drink in these parts?,English,-5.851494,-3.764692
"The road made me thirsty, I'll get something to drink.",English,-6.1324625,-3.7168293
"- Hey, uh, we're gonna meet Peter for drinks A little bit later.",English,-5.894149,-3.9435058
"Hey, you want to go get a pop later?",English,0.69054675,0.7711999
Why don't you go to your beloved bar and have a drink?,English,-5.8908095,-3.8811123
"Now, come and drink.",English,-6.039165,-4.0298295
"Want a drink, Kilvinski?",English,-6.0715594,-4.0100155
"If you don't, maybe you should just stay and have a drink.",English,-5.863824,-3.8997378
"Let's go celebrate. We'll have, uh, some drinks, we'll meet some ladies... Oh, no, I love this place.",English,-5.8634777,-3.8979197
"Stay, let's have a drink.",English,-6.0793085,-4.1704683
I need a drink!,English,-6.2786584,-3.7481384
Let's have a drink.,English,-6.086617,-4.1965437
Let's have a drink.,English,-6.0754466,-4.16683
Let's have a drink!,English,-6.067956,-4.152082
"Wow, every time I ask Aly to hang out,",English,-0.73002374,1.4063485
A couple of brokers stopped in for spritzers one night.,English,1.0988393,-1.3222841
Out for a beer?,English,-6.0137644,-3.9835827
Won't you come and have a drink with us?,English,-5.9258585,-4.0116053
- Let's you and me have a drink.,English,-6.0213323,-4.0888424
"God, we need some drinks, guys.",English,-6.0344977,-4.1526794
"Every time one of the retirees in the movie takes a dive in the pool, they take a shot.",English,1.2494922,-1.7030747
"Hi, doc, come on in, have a drink.",English,-5.9588284,-3.944783
"Yeah, I'm gonna get some water.",English,-2.2748678,3.2209892
I think the boy could use a drink.,English,-5.818594,-3.8791354
"Instead, I hung out with some friends and had a couple of beers.",English,-5.9559765,-3.690731
"All right. Calm down, let's get a drink. Come on, man.",English,-5.9397397,-4.0074086
"You and your buddy, you go out drinking.",English,-5.965509,-3.8241057
Do you know a place where we can go get some drinks?,English,-5.8500867,-3.9241047
- I'm going for a drink.,English,-6.1795764,-3.6899428
I was out drinking.,English,-6.0248203,-3.6494758
"I'll give you a call, we'll get together.",English,1.6505721,1.1601448
"Anyway, I don't like talking about people behind their back.",English,-2.6331167,-1.9912345
"That mean, it's none of your business, right?",English,-2.8686213,-3.6667247
"It's not my business, of course, but now that Victor has one--",English,-1.5567145,-2.1593869
- None of my business.,English,-3.084131,-3.34376
Plus this is really none of our business.,English,-1.8546423,-3.317111
"- Nothing, don't look at it.",English,-2.2355072,-3.011938
But you don't have to think about that.,English,-1.923213,-2.7994473
"Hey, uh, look, mister, it ain't none of my business... but we got a pretty good doctor down the street there. - You want me to call him?",English,-1.1662784,-1.3205563
This girl was a professional.,English,-4.218248,-0.700876
But whether he knows how to make use of it... is not my concern!,English,-0.61450195,-2.4258277
What he earns is none of your business.,English,-2.7244005,-3.618987
"Well, if you did, it's none of my business.",English,-2.5863216,-2.8846834
"And this isn't any of your business, either.",English,-2.787576,-3.6370263
That's none of your business.,English,-2.9007459,-3.5966597
"I know it's none of my business, but doesn't that mean you're the murderer?",English,-1.050781,-1.2591926
It really wasn't my business.,English,-2.9166768,-3.3061452
"And, not that it's any of your business, but I will get back to my writing.",English,-0.1380013,1.1978295
The truth is that I don't really care.,English,-3.1386075,-2.887149
"Whatever happened between us is our business, not yours.",English,-1.7573379,-3.2751706
It's none of your business.,English,-2.899242,-3.607932
He doesn't have to tell her.,English,-2.415012,-2.8800106
It's none of your business!,English,-2.9003105,-3.6701598
"Look, you can tell me to mind my own business... Okay, Freddie.",English,-0.12546219,1.3078233
It's none of your business.,English,-2.9045272,-3.637901
"That's because it's none of your business, Kate.",English,-2.8647947,-3.6967795
"Oh, Jane, it's none of my beeswax, so...",English,-2.178052,-2.244546
Because it's none of your business.,English,-2.8895469,-3.6796157
"N-no. No, I will not intervene, and you're just gonna have to live with it.",English,-2.402842,-1.9902825
"Richard, it's none of my business, but be safe.",English,-2.1551235,-2.167084
None of your damn business.,English,-2.9439127,-3.5764596
- That is none of your business.,English,-2.8792791,-3.620821
None of my business.,English,-3.094271,-3.3816812
"I take it, by that limited response... You don't think it's any of my business.",English,-2.7579148,-2.4557688
"""It's none of your concern, sir.""",English,-2.0640259,-3.1495302
"And furthermore, not meaning any disrespect, Maurice, but it's none of your business!",English,-1.7165165,-3.146128
"It's none of my business, right?",English,-3.0636377,-3.4602463
"It's none of my business, but don't do that. I did.",English,-2.722176,-2.808106
"It's none of my business, but I know you're not.",English,-1.8982459,-3.2229357
Don't worry about wrinkles on my ass and worry about yours.,English,-2.4660487,-2.7096226
"It's nobody's business, Phyllis.",English,-2.7840774,-3.678299
I shouldn't be here!,English,-2.5326667,-1.898174
That is none of her business.,English,-3.3584867,-2.0642183
Maybe it ain't none of our business.,English,-1.7837232,-3.2455344
"Listen, this is none of my business, but as a father of two little girls, I have to ask. What made you turn to porn?",English,2.900261,1.5677829
"Sir, whatever you gentlemen felt for each other when your friend was still alive... is certainly none of my affair.",English,-2.2578855,-2.2779853
"I don't think that's any of your business, April.",English,-1.987381,-3.3166971
"I didn't, but even if I did, it's none of your business.",English,-2.3759902,-2.6594386
"I know it's not my business, and feel free to believe in God, but the thing is you've got to make it okay somehow, no matter what happens.",English,-0.40523008,-0.842465
Okay. That's none of my business.,English,-3.0911086,-3.4036121
that's not your concern.,English,-1.8485438,-3.2681067
This is our first date and that's none of your business.,English,-1.8395723,-3.0433006
Stay out of it.,English,3.993402,-0.9285326
"That, young man, is none of your business.",English,-1.8717676,-3.21473
"You know, Belinda, uh... it ain't none of my business, but you got a really nice kid.",English,-2.4328072,-1.1959429
None of your goddamn business!,English,-2.8652742,-3.506643
♪ This is none of my affair ♪,English,-2.3584821,-2.3799784
- It's none of your business!,English,-2.9186935,-3.6280012
"Well, I don't mind.",English,-3.025623,-2.5908673
"- Sorry to interrupt this interesting discussion. But this is really none of my business, so I think I'll be on my way.",English,-0.11938109,1.4158715
"I know it's none of my business, but you can't be doing this to your own...",English,-2.2641516,-2.5115058
Partly because it's none of their bloody business.,English,-2.2984672,-3.6485417
"Carl, this is none of our business.",English,-2.0252166,-3.3521593
-When pigs fly. It's not up to you. You're not my dad.,English,-1.7902331,-3.178921
None of my business.,English,-3.0792727,-3.3908582
"Even in the funeral ceremony, people should be lively,It is none of your business",English,-1.8839716,-2.8478146
"It was none of your business, Duke boy. Yeah?",English,-1.884876,-3.1224499
Non of your business What the hell do you care?,English,-2.82788,-3.6357582
