idiom_id,text,type,variation,cosine_distance_to_eng,x,y
8,c'est pourquoi messieurs je vais aller au but,french_variation,deleted_droit,0.7349556684494019,0.6317527,2.966447
9,concentre-toi et va au but,french_variation,deleted_droit,0.7377804517745972,7.372731,5.820834
10,vous me connaissez alors je vais aller au but,french_variation,deleted_droit,0.682647705078125,1.2613977,6.24557
11,vouiez-vous aller au but,french_variation,deleted_droit,0.6174969673156738,7.041575,-2.8055592
12,nous allons aller au but,french_variation,deleted_droit,0.691468358039856,25.286402,-20.574938
13,est-ce qu'on peut aller au but,french_variation,deleted_droit,0.5875386595726013,7.954223,-3.6581557
14,je vais aller au but tu es seul pour la soirée de noël non,french_variation,deleted_droit,0.6107026934623718,-7.159965,6.7982454
15,très bien allons au but,french_variation,deleted_droit,0.7010530829429626,20.557234,-8.432782
16,de cette manière ils iront au but en un seul coup,french_variation,deleted_droit,0.8187708854675293,-9.116021,2.017077
17,eh bien c'est brutal mais ça va au but,french_variation,deleted_droit,0.7150207757949829,-1.7628748,7.1537066
18,bon allons au but alorscyrus je te présente sanders black,french_variation,deleted_droit,0.80462646484375,21.41738,12.157299
19,ne me sors pas une longue explication et va au but,french_variation,deleted_droit,0.8565673828125,7.639909,4.4381905
20,eh bien allons au but ça signifie que l'entreprise savait que l'amiante provoquait le cancer,french_variation,deleted_droit,0.7747241258621216,16.340714,-5.851692
21,allez au but,french_variation,deleted_droit,0.623028039932251,6.5164495,-2.3376858
22,alors je vais résumer ça et aller au but,french_variation,deleted_droit,0.7530720829963684,2.2387755,3.2714958
23,si on allait au but,french_variation,deleted_droit,0.38796311616897583,2.914209,-1.0372462
24,allons au but agent burke,french_variation,deleted_droit,0.8179490566253662,-0.1327561,-17.544273
25,tu vas au but papa,french_variation,deleted_droit,0.47764918208122253,5.9376903,-1.4702295
26,je pensais juste qu'on pourrait aller au but,french_variation,deleted_droit,0.8267462253570557,8.498186,0.8319136
27,je sais que vous êtes occupée aussi je vais aller au but,french_variation,deleted_droit,0.7593305110931396,1.5581921,8.501399
28,trêve de plaisanteries allons au but,french_variation,deleted_droit,0.7089043259620667,1.7026333,15.346845
29,tu es bien ma fille tu vas au but,french_variation,deleted_droit,0.6989904046058655,10.072121,9.837389
30,alors si t'allais au but,french_variation,deleted_droit,0.7960525155067444,4.5885744,-2.4894583
31,il y a aucune intrigue de nos jours ça va au but,french_variation,deleted_droit,0.7155759930610657,-8.743757,-4.543442
32,louise m'attend pour dîner allons au but,french_variation,deleted_droit,0.8620708584785461,-0.40663335,22.599432
33,j'adorerais me battre avec toi mais je préfère aller au but,french_variation,deleted_droit,0.6437397003173828,10.48017,19.315828
34,vous semblez aller au but,french_variation,deleted_droit,0.7664799094200134,7.6450124,-1.5691429
35,votre usine est remarquable mais puis-je aller au but,french_variation,deleted_droit,0.7233105897903442,7.800784,14.340579
36,bon allons au but,french_variation,deleted_droit,0.844135046005249,24.852867,-20.44956
37,je vais aller au but milo,french_variation,deleted_droit,0.7292704582214355,0.65155065,0.54368395
38,bon allons au but d'accord,french_variation,deleted_droit,0.7742965221405029,22.419544,-7.4946938
39,enfin bref allons au but,french_variation,deleted_droit,0.7759987115859985,24.112364,-19.525192
40,il va au but,french_variation,deleted_droit,0.6490827798843384,9.591908,-1.7501638
41,- on peut aller au but,french_variation,deleted_droit,0.7573913335800171,8.480075,-3.5279603
42,allons au but où est la drogue,french_variation,deleted_droit,0.7365891933441162,-4.1268106,-5.3800445
43,les gens commencent à s'interroger alors va au but d'accord,french_variation,deleted_droit,0.7504920959472656,1.904441,-7.202288
44,- allons au but,french_variation,deleted_droit,0.5990630388259888,24.880962,-20.49427
45,maintenant allons au but - le tirage au sort,french_variation,deleted_droit,0.8142118453979492,-13.186781,12.444717
46,vous êtes très occupée alors allons au but,french_variation,deleted_droit,0.7864569425582886,0.8654308,8.018859
47,puis-je comme on dit chez vous aller au but professeur,french_variation,deleted_droit,0.7464300394058228,8.682068,18.739305
48,nous nous connaissons alors allons au but et dites pourquoi vous êtes ici,french_variation,deleted_droit,0.6959959268569946,8.045047,-10.738343
49,je serai à vos côtés malgré vos insultes parce qu'un révolutionnaire va au but coûte que coûte,french_variation,deleted_droit,0.9261306524276733,-8.094141,13.387828
50,- tu vas au but,french_variation,deleted_droit,0.6154919266700745,6.266275,-1.7404202
51,chéri il vaut parfois mieux éviter d'aller au but,french_variation,deleted_droit,0.7024199962615967,5.9834886,11.781372
52,mais allons au but et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_droit,0.8076714873313904,-7.201254,-2.6487048
53,je vais aller au but jack,french_variation,deleted_droit,0.7941968441009521,3.1197543,1.4569876
54,- je vais aller au but,french_variation,deleted_droit,0.7138376235961914,0.81236666,1.6649218
55,j'irais au but,french_variation,deleted_droit,0.5172984600067139,2.589509,-0.83912206
56,laissez tomber les formalités allez au but votre idéal est peut-être ici,french_variation,deleted_droit,0.7340485453605652,0.19895457,-11.492615
57,d'accord allons au but,french_variation,deleted_droit,0.7488244771957397,22.065302,-8.092226
58,pour aller au but ma soeur je veux que dieu me choisisse,french_variation,deleted_droit,0.8174207210540771,6.134557,17.839878
59,toby allez au but je vous en prie,french_variation,deleted_droit,0.803530216217041,3.7342913,-4.7143707
60,bien j'irais au but,french_variation,deleted_droit,0.7301747798919678,2.3100102,-0.7381323
61,e allons au but,french_variation,deleted_droit,0.7295316457748413,24.866692,-20.409863
62,allons au but qu'on puisse vite rentrer chez nous,french_variation,deleted_droit,0.764609694480896,-2.6411982,4.473333
63,si tu veux quelque chose va au but,french_variation,deleted_droit,0.6859004497528076,3.9699614,-3.7149878
64,je devrais aller au but,french_variation,deleted_droit,0.7299243807792664,0.80651885,1.3578073
65,laisse-moi aller au but,french_variation,deleted_droit,0.6931294202804565,3.5001047,3.1890633
66,allons au but est-ce parce qu'elle est noire,french_variation,deleted_droit,0.7570950388908386,10.991547,4.775845
67,elle sait ce qu'elle veut et va au but,french_variation,deleted_droit,0.8763911724090576,-17.340908,-4.34679
68,tessa je vais aller au but,french_variation,deleted_droit,0.734052836894989,-1.1740907,1.6347884
69,eh bien tu es allé au but avec celle-la,french_variation,deleted_droit,0.756709098815918,11.503497,10.165292
70,bien allons au but,french_variation,deleted_droit,0.6824190616607666,24.829185,-20.485083
71,si vous alliez au but entendu,french_variation,deleted_droit,0.6073907017707825,2.477715,10.458142
72,larry je vais aller au but,french_variation,deleted_droit,0.7365626692771912,1.5010275,2.057437
73,permettez-moi d'aller au but,french_variation,deleted_droit,0.7480590343475342,3.5140002,3.2053
74,si vous êtes au courant de tout allons au but,french_variation,deleted_droit,0.8290645480155945,17.076954,5.043755
75,vous êtes un homme très occupé clairement alors nous allons au but,french_variation,deleted_droit,0.9318177700042725,8.701269,-1.2038447
76,tu vas au but,french_variation,deleted_droit,0.6167775988578796,6.1569753,-1.691791
77,pour aller au but on s'intéresse à un de vos élèves,french_variation,deleted_droit,0.8454638123512268,5.5519805,6.179268
78,insulte-les de hippies et va au but,french_variation,deleted_droit,0.7819714546203613,-4.016652,18.703222
79,et à en juger par vos regards je vais aller au but,french_variation,deleted_droit,0.8074811100959778,0.74375254,6.6505375
80,je croyais qu'on irait au but,french_variation,deleted_droit,0.628768265247345,8.249796,0.42632863
81,je sais que votre temps est précieux donc je vais aller au but,french_variation,deleted_droit,0.889743447303772,2.1131146,7.6571302
82,je ne peux y croire vous allez au but n'est-ce pas,french_variation,deleted_droit,0.770424485206604,12.465003,12.172884
83,vous allez au but,french_variation,deleted_droit,0.7354703545570374,6.6739907,-2.3386025
84,- j'aime qu'il aille au but,french_variation,deleted_droit,0.5751824378967285,6.8595963,3.169728
85,bon maman allons au but et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_droit,0.7964364290237427,18.69792,14.506414
86,amber je vais aller au but,french_variation,deleted_droit,0.7449371814727783,-0.49128646,1.3602915
87,allons au but et passons au jardin,french_variation,deleted_droit,0.7238277196884155,-6.0002837,16.612064
88,nous avons beaucoup à nous dire allons au but,french_variation,deleted_droit,0.7565270662307739,-0.108319305,-1.88073
89,allez au but s'il y en a un,french_variation,deleted_droit,0.7945985794067383,4.7173295,0.35532904
90,allons au but,french_variation,deleted_droit,0.604733943939209,24.89355,-20.447378
91,c'est aller au but ça,french_variation,deleted_droit,0.6161230206489563,7.523093,-4.3363895
92,normal allez au but,french_variation,deleted_droit,0.5813679695129395,-2.4745357,10.053189
93,j'allai au but,french_variation,deleted_droit,0.5279214382171631,2.6192355,-0.85364294
94,donc si on allait au but,french_variation,deleted_droit,0.6740901470184326,4.6962204,-2.6820273
95,réunissez-les et allez au but,french_variation,deleted_droit,0.792292058467865,9.708632,5.980529
96,allons au but parlons argent,french_variation,deleted_droit,0.7524585723876953,-1.940579,-5.029631
97,vous allez au but moi aussi,french_variation,deleted_droit,0.6954010128974915,0.36594275,11.83157
98,elle va au but,french_variation,deleted_droit,0.37944379448890686,9.822732,-1.753997
99,non je veux aller au but et me tailler d'ici au plus vite,french_variation,deleted_droit,0.7980104088783264,15.068895,11.139947
100,j'en ai marre de jouer au chat et à la souris j'ai faith pour ça allons au but,french_variation,deleted_droit,0.5314491391181946,15.922538,-9.274303
0,et maintenant une jeune femme qui va droit au but ma sœur roberta tubbs,french_variation,deleted_à,0.7977393865585327,-9.799558,18.568056
1,rebecca je je vais aller droit au but,french_variation,deleted_à,0.591370701789856,-1.1338707,1.1537806
2,allons droit au but veux-tu,french_variation,deleted_à,0.6722493171691895,-17.87195,8.6624975
3,allons droit au but,french_variation,deleted_à,0.7806772589683533,24.895855,-21.216866
4,ça ne vous dérange pas si on va droit au but,french_variation,deleted_à,0.7514176368713379,1.9693465,-2.9692123
5,de fait messieurs je vais aller droit au but,french_variation,deleted_à,0.7013558149337769,0.8761255,2.7116842
6,je vais aller droit au but,french_variation,deleted_à,0.7487354874610901,0.75090444,1.4572688
7,c'est une question qui va droit au but,french_variation,deleted_à,0.706787109375,12.422379,17.426115
8,c'est pourquoi messieurs je vais aller droit au but,french_variation,deleted_à,0.8012852668762207,0.67123145,2.9236553
9,concentre-toi et va droit au but,french_variation,deleted_à,0.7159595489501953,7.3618603,5.763654
10,vous me connaissez alors je vais aller droit au but,french_variation,deleted_à,0.7031853795051575,1.260892,6.2515526
11,vouiez-vous aller droit au but,french_variation,deleted_à,0.6770793199539185,7.101636,-2.829634
12,nous allons aller droit au but,french_variation,deleted_à,0.7163364291191101,25.316544,-20.687742
13,est-ce qu'on peut aller droit au but,french_variation,deleted_à,0.5956383347511292,7.9270144,-3.6088436
14,je vais aller droit au but tu es seul pour la soirée de noël non,french_variation,deleted_à,0.610292375087738,-7.1740975,6.8125186
15,très bien allons droit au but,french_variation,deleted_à,0.726876974105835,20.557434,-8.434072
16,de cette manière ils iront droit au but en un seul coup,french_variation,deleted_à,0.8226761817932129,-9.093615,2.0384939
17,eh bien c'est brutal mais ça va droit au but,french_variation,deleted_à,0.6933608055114746,-1.7577035,7.1763215
18,bon allons droit au but alorscyrus je te présente sanders black,french_variation,deleted_à,0.8171241283416748,21.425741,12.165685
19,ne me sors pas une longue explication et va droit au but,french_variation,deleted_à,0.8683100938796997,7.6292386,4.425752
20,eh bien allons droit au but ça signifie que l'entreprise savait que l'amiante provoquait le cancer,french_variation,deleted_à,0.7760271430015564,16.338335,-5.849233
21,allez droit au but,french_variation,deleted_à,0.6556368470191956,6.642369,-2.2882743
22,alors je vais résumer ça et aller droit au but,french_variation,deleted_à,0.7278448939323425,2.2221794,3.1778455
23,si on allait droit au but,french_variation,deleted_à,0.46425461769104004,3.8128004,-1.693959
24,allons droit au but agent burke,french_variation,deleted_à,0.8042895197868347,-0.12206923,-17.554777
25,tu vas droit au but papa,french_variation,deleted_à,0.6337249279022217,5.741605,-1.2385653
26,je pensais juste qu'on pourrait aller droit au but,french_variation,deleted_à,0.8261181116104126,8.485843,0.81743544
27,je sais que vous êtes occupée aussi je vais aller droit au but,french_variation,deleted_à,0.7817826271057129,1.5424594,8.483882
28,trêve de plaisanteries allons droit au but,french_variation,deleted_à,0.7664448022842407,1.7243453,15.324655
29,tu es bien ma fille tu vas droit au but,french_variation,deleted_à,0.7470001578330994,10.067726,9.837444
30,alors si t'allais droit au but,french_variation,deleted_à,0.8768107891082764,4.565326,-2.5053623
31,il y a aucune intrigue de nos jours ça va droit au but,french_variation,deleted_à,0.7473753690719604,-8.859569,-4.6592736
32,louise m'attend pour dîner allons droit au but,french_variation,deleted_à,0.8479945659637451,-0.41273624,22.593382
33,j'adorerais me battre avec toi mais je préfère aller droit au but,french_variation,deleted_à,0.6334311366081238,10.48851,19.325201
34,vous semblez aller droit au but,french_variation,deleted_à,0.79273521900177,7.6380844,-1.6176919
35,votre usine est remarquable mais puis-je aller droit au but,french_variation,deleted_à,0.7664185762405396,7.765797,14.305751
36,bon allons droit au but,french_variation,deleted_à,0.8512297868728638,24.663977,-21.045311
37,je vais aller droit au but milo,french_variation,deleted_à,0.7982074022293091,0.6634477,0.58061194
38,bon allons droit au but d'accord,french_variation,deleted_à,0.7922723889350891,22.41078,-7.5095315
39,enfin bref allons droit au but,french_variation,deleted_à,0.7848602533340454,24.116585,-19.53583
40,il va droit au but,french_variation,deleted_à,0.7182068824768066,9.646599,-1.7765976
41,- on peut aller droit au but,french_variation,deleted_à,0.7003296613693237,8.453334,-3.5122461
42,allons droit au but où est la drogue,french_variation,deleted_à,0.731545627117157,-4.1247287,-5.3784328
43,les gens commencent s'interroger alors va droit au but d'accord,french_variation,deleted_à,0.7349890470504761,1.9032822,-7.203013
44,- allons droit au but,french_variation,deleted_à,0.6234310269355774,24.987965,-21.319727
45,maintenant allons droit au but - le tirage au sort,french_variation,deleted_à,0.8334039449691772,-13.173379,12.453933
46,vous êtes très occupée alors allons droit au but,french_variation,deleted_à,0.7935517430305481,0.8968606,7.982131
47,puis-je comme on dit chez vous aller droit au but professeur,french_variation,deleted_à,0.7854080200195312,8.660075,18.716465
48,nous nous connaissons alors allons droit au but et dites pourquoi vous êtes ici,french_variation,deleted_à,0.7031072974205017,8.04372,-10.73886
49,je serai vos côtés malgré vos insultes parce qu'un révolutionnaire va droit au but coûte que coûte,french_variation,deleted_à,0.9258001446723938,-8.091712,13.390584
50,- tu vas droit au but,french_variation,deleted_à,0.7630220055580139,6.606014,-1.8116946
51,chéri il vaut parfois mieux éviter d'aller droit au but,french_variation,deleted_à,0.7448168992996216,5.9807696,11.778645
52,mais allons droit au but et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_à,0.8165515661239624,-7.1919117,-2.6582806
53,je vais aller droit au but jack,french_variation,deleted_à,0.8585590720176697,3.1104298,1.4584364
54,- je vais aller droit au but,french_variation,deleted_à,0.7076878547668457,0.6785132,1.6559275
55,j'irais droit au but,french_variation,deleted_à,0.6217784881591797,2.1104405,-0.649148
56,laissez tomber les formalités allez droit au but votre idéal est peut-être ici,french_variation,deleted_à,0.7372162342071533,0.14689581,-11.544641
57,d'accord allons droit au but,french_variation,deleted_à,0.7564325928688049,22.070211,-8.03562
58,pour aller droit au but ma soeur je veux que dieu me choisisse,french_variation,deleted_à,0.8133190274238586,6.1184483,17.821932
59,toby allez droit au but je vous en prie,french_variation,deleted_à,0.7945039868354797,3.745174,-4.7196407
60,bien j'irais droit au but,french_variation,deleted_à,0.7971011996269226,2.174805,-0.6158355
61,e allons droit au but,french_variation,deleted_à,0.7414337396621704,24.861126,-21.226765
62,allons droit au but qu'on puisse vite rentrer chez nous,french_variation,deleted_à,0.7552213668823242,-2.6355999,4.47113
63,si tu veux quelque chose va droit au but,french_variation,deleted_à,0.654951810836792,4.009876,-3.6801226
64,je devrais aller droit au but,french_variation,deleted_à,0.7639780044555664,0.8447679,1.3866899
65,laisse-moi aller droit au but,french_variation,deleted_à,0.7480449676513672,3.5105252,3.1551924
66,allons droit au but est-ce parce qu'elle est noire,french_variation,deleted_à,0.7407484650611877,10.977948,4.7657866
67,elle sait ce qu'elle veut et va droit au but,french_variation,deleted_à,0.830568790435791,-17.298567,-4.38919
68,tessa je vais aller droit au but,french_variation,deleted_à,0.755333662033081,-1.1799523,1.6234481
69,eh bien tu es allé droit au but avec celle-la,french_variation,deleted_à,0.795985221862793,11.523049,10.137794
70,bien allons droit au but,french_variation,deleted_à,0.6763240098953247,24.521168,-20.990551
71,si vous alliez droit au but entendu,french_variation,deleted_à,0.5645807981491089,2.477827,10.4592705
72,larry je vais aller droit au but,french_variation,deleted_à,0.803145170211792,1.4925107,2.0848541
73,permettez-moi d'aller droit au but,french_variation,deleted_à,0.741436243057251,3.473602,3.1574285
74,si vous êtes au courant de tout allons droit au but,french_variation,deleted_à,0.8283957839012146,17.012913,4.979616
75,vous êtes un homme très occupé clairement alors nous allons droit au but,french_variation,deleted_à,0.9462462663650513,8.700529,-1.1905259
76,tu vas droit au but,french_variation,deleted_à,0.8175653219223022,6.635519,-2.00741
77,pour aller droit au but on s'intéresse un de vos élèves,french_variation,deleted_à,0.8453630208969116,5.5254574,6.162304
78,insulte-les de hippies et va droit au but,french_variation,deleted_à,0.8310304880142212,-4.0162263,18.703735
79,et en juger par vos regards je vais aller droit au but,french_variation,deleted_à,0.8349920511245728,0.7628554,6.6341567
80,je croyais qu'on irait droit au but,french_variation,deleted_à,0.6295583248138428,8.239859,0.40848136
81,je sais que votre temps est précieux donc je vais aller droit au but,french_variation,deleted_à,0.8846822381019592,2.1320386,7.683477
82,je ne peux y croire vous allez droit au but n'est-ce pas,french_variation,deleted_à,0.7909485101699829,12.484882,12.186168
83,vous allez droit au but,french_variation,deleted_à,0.7688006162643433,6.700702,-2.1693616
84,- j'aime qu'il aille droit au but,french_variation,deleted_à,0.5588740110397339,6.848012,3.1601403
85,bon maman allons droit au but et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_à,0.8109383583068848,18.6576,14.46613
86,amber je vais aller droit au but,french_variation,deleted_à,0.7619979977607727,-0.43678394,1.3987284
87,allons droit au but et passons au jardin,french_variation,deleted_à,0.7331472635269165,-5.9879556,16.59985
88,nous avons beaucoup nous dire allons droit au but,french_variation,deleted_à,0.7587547898292542,-0.092415825,-1.8735832
89,allez droit au but s'il y en a un,french_variation,deleted_à,0.7693924903869629,4.7374606,0.3246355
90,allons droit au but,french_variation,deleted_à,0.6263699531555176,24.860596,-21.225609
91,c'est aller droit au but ça,french_variation,deleted_à,0.6158362627029419,7.5503316,-4.3128996
92,normal allez droit au but,french_variation,deleted_à,0.5930998921394348,-2.4746647,10.053071
93,j'allai droit au but,french_variation,deleted_à,0.5304009914398193,2.213843,-0.658858
94,donc si on allait droit au but,french_variation,deleted_à,0.6598111987113953,4.6662874,-2.6478987
95,réunissez-les et allez droit au but,french_variation,deleted_à,0.8207684755325317,9.733694,6.0087585
96,allons droit au but parlons argent,french_variation,deleted_à,0.7670632004737854,-1.9527407,-5.01998
97,vous allez droit au but moi aussi,french_variation,deleted_à,0.7189996242523193,0.42059946,11.778109
98,elle va droit au but,french_variation,deleted_à,0.4192754030227661,9.723601,-1.8440559
99,non je veux aller droit au but et me tailler d'ici au plus vite,french_variation,deleted_à,0.7877041697502136,15.062135,11.132938
100,j'en ai marre de jouer au chat et la souris j'ai faith pour ça allons droit au but,french_variation,deleted_à,0.530381441116333,15.895484,-9.305741
0,et maintenant une jeune femme qui va droit au but ma sœur roberta tubbs,french_variation,deleted_le,0.7977393865585327,-9.813361,18.581795
1,rebecca je je vais aller droit au but,french_variation,deleted_le,0.591370701789856,-1.0910368,1.1680117
2,allons droit au but veux-tu,french_variation,deleted_le,0.6722493171691895,-17.871944,8.662501
3,allons droit au but,french_variation,deleted_le,0.7806772589683533,24.92169,-21.223316
4,ça ne vous dérange pas si on va droit au but,french_variation,deleted_le,0.7514176368713379,1.9670459,-2.956211
5,de fait messieurs je vais aller droit au but,french_variation,deleted_le,0.7013558149337769,0.86784905,2.72279
6,je vais aller droit au but,french_variation,deleted_le,0.7487354874610901,0.79624796,1.4473368
7,c'est une question qui va droit au but,french_variation,deleted_le,0.706787109375,12.380007,17.46861
8,c'est pourquoi messieurs je vais aller droit au but,french_variation,deleted_le,0.8012852668762207,0.7208413,2.8779376
9,concentre-toi et va droit au but,french_variation,deleted_le,0.7159595489501953,7.374328,5.7728133
10,vous me connaissez alors je vais aller droit au but,french_variation,deleted_le,0.7031853795051575,1.2326953,6.2824244
11,vouiez-vous aller droit au but,french_variation,deleted_le,0.6770793199539185,7.070948,-2.8158162
12,nous allons aller droit au but,french_variation,deleted_le,0.7163364291191101,25.295965,-20.70437
13,est-ce qu'on peut aller droit au but,french_variation,deleted_le,0.5956383347511292,7.965844,-3.6478245
14,je vais aller droit au but tu es seul pour la soirée de noël non,french_variation,deleted_le,0.610292375087738,-7.1357675,6.7740746
15,très bien allons droit au but,french_variation,deleted_le,0.726876974105835,20.55424,-8.438637
16,de cette manière ils iront droit au but en un seul coup,french_variation,deleted_le,0.8226761817932129,-9.096455,2.0361617
17,eh bien c'est brutal mais ça va droit au but,french_variation,deleted_le,0.6933608055114746,-1.761666,7.1788855
18,bon allons droit au but alorscyrus je te présente sanders black,french_variation,deleted_le,0.8171241283416748,21.414953,12.15481
19,ne me sors pas une longue explication et va droit au but,french_variation,deleted_le,0.8683100938796997,7.5857277,4.383531
20,eh bien allons droit au but ça signifie que l'entreprise savait que l'amiante provoquait cancer,french_variation,deleted_le,0.7766954898834229,16.338463,-5.849274
21,allez droit au but,french_variation,deleted_le,0.6556368470191956,6.615141,-2.2929385
22,alors je vais résumer ça et aller droit au but,french_variation,deleted_le,0.7278448939323425,2.202535,3.1763053
23,si on allait droit au but,french_variation,deleted_le,0.46425461769104004,3.849423,-1.7035046
24,allons droit au but agent burke,french_variation,deleted_le,0.8042895197868347,-0.056854356,-17.620329
25,tu vas droit au but papa,french_variation,deleted_le,0.6337249279022217,5.7367945,-1.2364483
26,je pensais juste qu'on pourrait aller droit au but,french_variation,deleted_le,0.8261181712150574,8.505671,0.8405187
27,je sais que vous êtes occupée aussi je vais aller droit au but,french_variation,deleted_le,0.7817826271057129,1.5616187,8.500787
28,trêve de plaisanteries allons droit au but,french_variation,deleted_le,0.7664448022842407,1.6885372,15.360796
29,tu es bien ma fille tu vas droit au but,french_variation,deleted_le,0.7470001578330994,10.055674,9.82357
30,alors si t'allais droit au but,french_variation,deleted_le,0.8768107891082764,4.5049353,-2.4018931
31,il y a aucune intrigue de nos jours ça va droit au but,french_variation,deleted_le,0.7473753690719604,-8.813721,-4.613288
32,louise m'attend pour dîner allons droit au but,french_variation,deleted_le,0.8479945659637451,-0.42992744,22.57601
33,j'adorerais me battre avec toi mais je préfère aller droit au but,french_variation,deleted_le,0.6334311366081238,10.487193,19.328205
34,vous semblez aller droit au but,french_variation,deleted_le,0.79273521900177,7.639736,-1.5896974
35,votre usine est remarquable mais puis-je aller droit au but,french_variation,deleted_le,0.7664185762405396,7.7758393,14.315685
36,bon allons droit au but,french_variation,deleted_le,0.8512297868728638,24.604628,-21.018667
37,je vais aller droit au but milo,french_variation,deleted_le,0.7982074022293091,0.6694113,0.5858831
38,bon allons droit au but d'accord,french_variation,deleted_le,0.7922723889350891,22.39167,-7.527591
39,enfin bref allons droit au but,french_variation,deleted_le,0.7848602533340454,24.135418,-19.541767
40,il va droit au but,french_variation,deleted_le,0.7182068824768066,9.597274,-1.7319038
41,- on peut aller droit au but,french_variation,deleted_le,0.7003296613693237,8.451084,-3.4952028
42,allons droit au but où est la drogue,french_variation,deleted_le,0.731545627117157,-4.1248913,-5.3784833
43,les gens commencent à s'interroger alors va droit au but d'accord,french_variation,deleted_le,0.7364431619644165,1.9039286,-7.2030106
44,- allons droit au but,french_variation,deleted_le,0.6234310269355774,24.996515,-21.32946
45,maintenant allons droit au but - tirage au sort,french_variation,deleted_le,0.7949461936950684,-13.195351,12.438907
46,vous êtes très occupée alors allons droit au but,french_variation,deleted_le,0.7935517430305481,0.87511563,8.002199
47,puis-je comme on dit chez vous aller droit au but professeur,french_variation,deleted_le,0.7854080200195312,8.641016,18.69758
48,nous nous connaissons alors allons droit au but et dites pourquoi vous êtes ici,french_variation,deleted_le,0.7031072974205017,8.0383415,-10.734881
49,je serai à vos côtés malgré vos insultes parce qu'un révolutionnaire va droit au but coûte que coûte,french_variation,deleted_le,0.9269350171089172,-8.111876,13.370162
50,- tu vas droit au but,french_variation,deleted_le,0.7630220055580139,6.6575866,-1.9372524
51,chéri il vaut parfois mieux éviter d'aller droit au but,french_variation,deleted_le,0.7448168992996216,5.9925976,11.790571
52,mais allons droit au but et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_le,0.8165515661239624,-7.1990185,-2.6506004
53,je vais aller droit au but jack,french_variation,deleted_le,0.8585590720176697,3.1102946,1.4595344
54,- je vais aller droit au but,french_variation,deleted_le,0.7076878547668457,0.70662063,1.5852522
55,j'irais droit au but,french_variation,deleted_le,0.6217784881591797,2.2564375,-0.6922558
56,laissez tomber les formalités allez droit au but votre idéal est peut-être ici,french_variation,deleted_le,0.7372162342071533,0.1936191,-11.498068
57,d'accord allons droit au but,french_variation,deleted_le,0.7564325928688049,22.075792,-8.037454
58,pour aller droit au but ma soeur je veux que dieu me choisisse,french_variation,deleted_le,0.8133190274238586,6.144396,17.849861
59,toby allez droit au but je vous en prie,french_variation,deleted_le,0.7945039868354797,3.7412055,-4.706951
60,bien j'irais droit au but,french_variation,deleted_le,0.7971011996269226,2.133806,-0.69240373
61,e allons droit au but,french_variation,deleted_le,0.7414337396621704,24.865108,-21.31888
62,allons droit au but qu'on puisse vite rentrer chez nous,french_variation,deleted_le,0.7552213668823242,-2.6365383,4.471762
63,si tu veux quelque chose va droit au but,french_variation,deleted_le,0.654951810836792,3.998382,-3.6937168
64,je devrais aller droit au but,french_variation,deleted_le,0.7639780044555664,0.8862565,1.3194933
65,laisse-moi aller droit au but,french_variation,deleted_le,0.7480449676513672,3.4895906,3.174504
66,allons droit au but est-ce parce qu'elle est noire,french_variation,deleted_le,0.7407484650611877,10.9442005,4.7337036
67,elle sait ce qu'elle veut et va droit au but,french_variation,deleted_le,0.830568790435791,-17.350058,-4.3376374
68,tessa je vais aller droit au but,french_variation,deleted_le,0.755333662033081,-1.1827692,1.6166569
69,eh bien tu es allé droit au but avec celle-la,french_variation,deleted_le,0.795985221862793,11.487858,10.138692
70,bien allons droit au but,french_variation,deleted_le,0.6763240098953247,24.440002,-21.047897
71,si vous alliez droit au but entendu,french_variation,deleted_le,0.5645807981491089,2.4797852,10.453619
72,larry je vais aller droit au but,french_variation,deleted_le,0.803145170211792,1.5045441,2.0575626
73,permettez-moi d'aller droit au but,french_variation,deleted_le,0.741436243057251,3.5232751,3.2048042
74,si vous êtes au courant de tout allons droit au but,french_variation,deleted_le,0.8283957839012146,17.06839,5.0350595
75,vous êtes un homme très occupé clairement alors nous allons droit au but,french_variation,deleted_le,0.9462462663650513,8.706685,-1.2128913
76,tu vas droit au but,french_variation,deleted_le,0.8175653219223022,6.69669,-1.9511579
77,pour aller droit au but on s'intéresse à un de vos élèves,french_variation,deleted_le,0.8555889129638672,5.5423155,6.176517
78,insulte-les de hippies et va droit au but,french_variation,deleted_le,0.8310304880142212,-4.0161443,18.704084
79,et à en juger par vos regards je vais aller droit au but,french_variation,deleted_le,0.8415567278862,0.8063976,6.617421
80,je croyais qu'on irait droit au but,french_variation,deleted_le,0.6295583248138428,8.244207,0.41258276
81,je sais que votre temps est précieux donc je vais aller droit au but,french_variation,deleted_le,0.8846822381019592,2.146996,7.7001677
82,je ne peux y croire vous allez droit au but n'est-ce pas,french_variation,deleted_le,0.7909485101699829,12.515843,12.154738
83,vous allez droit au but,french_variation,deleted_le,0.7688006162643433,6.719689,-2.1542711
