idiom_key,text_content,variation_type,deleted_word,cosine_distance_to_eng
en avoir rien à faire,c'était comme si tu n' avais rien à faire,variation,en,0.24638736248016357
en avoir rien à faire,mais là j' ai rien à faire,variation,en,0.4257046580314636
en avoir rien à faire,tu n' a rien à faire de grand-père n'est-ce pas,variation,en,0.20365631580352783
en avoir rien à faire,j' ai rien à faire de vos prisons de vos shérifs,variation,en,0.6374276876449585
en avoir rien à faire,ils n' ont rien à faire de toutes ces superproductions stéréotypées,variation,en,0.4552028775215149
en avoir rien à faire,- la police n' a rien à faire,variation,en,0.21049648523330688
en avoir rien à faire,ce qui veut dire qu'elle n' a rien à faire de toi,variation,en,0.6858911216259003
en avoir rien à faire,je ne la reverrai peut être jamais et vous n' avez rien à faire,variation,en,0.26603955030441284
en avoir rien à faire,elle n' a rien à faire de jake,variation,en,0.4973528981208801
en avoir rien à faire,je suis là pour mon argent et je n' ai rien à faire de se que vous penser,variation,en,0.2643046975135803
en avoir rien à faire,j' ai rien a faire de ce qu'elle fait,variation,en,0.21151810884475708
en avoir rien à faire,ingrid il n' a rien à faire de toi,variation,en,0.35590970516204834
en avoir rien à faire,mais une certaine catégorie de mecs qui viennent sur le ring n' ont rien à faire de la victoire,variation,en,0.15239942073822021
en avoir rien à faire,j' ai rien a faire de la nourriture maintenant,variation,en,0.2055237889289856
en avoir rien à faire,j' ai rien à faire faites- autant,variation,en,0.5444411635398865
en avoir rien à faire,elle avait rien à faire de nous et c'est réciproque,variation,en,0.24011355638504028
en avoir rien à faire,j' ai rien à faire de combien d'entre nous vous avez mis derrière les barreaux,variation,en,0.30219948291778564
en avoir rien à faire,j' ai rien à faire de ce que vont dire tes amis,variation,en,0.3804616332054138
en avoir rien à faire,vous n' avez rien à faire de l'argent si,variation,en,0.20031291246414185
en avoir rien à faire,jusqu'à cette nuit où j'ai découvert que shepherd n' avait rien à faire d'aider les gens,variation,en,0.14283251762390137
en avoir rien à faire,denise n' avait rien à faire de sa fille,variation,en,0.17013835906982422
en avoir rien à faire,ecoute tant que je reçois mon fric une fois le colis remis j' ai rien à faire de ce qu'il y a à l'intérieur,variation,en,0.501656711101532
en avoir rien à faire,ma femme avait rien à faire,variation,en,0.22327053546905518
en avoir rien à faire,c'est dommage je n' ai rien à faire,variation,en,0.6121552288532257
en avoir rien à faire,buffy n' a rien à faire de ta maladresse pour l'instant,variation,en,0.14787375926971436
en avoir rien à faire,- tu n' as rien à faire de moi,variation,en,0.3852975368499756
en avoir rien à faire,la police n' a rien à faire qu'aaron ait disparu,variation,en,0.18558651208877563
en avoir rien à faire,les trafiquants n' ont rien à faire des groupes sanguins,variation,en,0.356536865234375
en avoir rien à faire,quelque chose dont je n' ai rien à faire,variation,en,0.2593613266944885
en avoir rien à faire,j' ai rien a faire s'ils me renvoient,variation,en,0.3862251043319702
en avoir rien à faire,ils ont rien à faire du reste,variation,en,0.4745144844055176
en avoir rien à faire,ils ont rien à faire de moi,variation,en,0.22417128086090088
en avoir rien à faire,au lieu de leur rentrer dedans comme si tu n' avais rien à faire,variation,en,0.3014655113220215
en avoir rien à faire,anne n' avait rien à faire de moi donc lui non plus,variation,en,0.25454258918762207
en avoir rien à faire,eh bien parfois les femmes n' ont rien à faire,variation,en,0.1411759853363037
en avoir rien à faire,j' ai rien à faire que t' ais assez,variation,en,0.4449191093444824
en avoir rien à faire,encore mieux peut-être qu'elle n' aurait rien à faire,variation,en,0.25363659858703613
en avoir rien à faire,il aura rien à faire,variation,en,0.4430192708969116
en avoir rien à faire,- j' ai rien à faire,variation,en,0.4837116003036499
en avoir rien à faire,je n' ai rien à faire de qui tu te tapes,variation,en,0.3801330327987671
en avoir rien à faire,il n' a rien à faire du club,variation,en,0.32400959730148315
en avoir rien à faire,elle n' a rien à faire de ça,variation,en,0.2252742052078247
en avoir rien à faire,le père avec qui j'ai grandi n' avait rien à faire de ce que je voulais,variation,en,0.21866083145141602
en avoir rien à faire,je n' ai rien à faire,variation,en,0.7067624032497406
en avoir rien à faire,le soucis c'est que je le pensais vraiment je n' ai rien à faire,variation,en,0.5781580209732056
en avoir rien à faire,sans vous vexerje n' ai rien à faire de votre analyse de mon état d'esprit,variation,en,0.17276203632354736
en avoir rien à faire,ils n' ont rien a faire,variation,en,0.4105621576309204
en avoir rien à faire,on aurait rien à faire mais le cœur et l'âme de springfield c'est,variation,en,0.8460753858089447
en avoir rien à faire,je n' avais rien à faire d'avoir peur de ne pas savoir qui j'étais ou ce que j'étais capable de faire,variation,en,0.24212497472763062
en avoir rien à faire,- j' ai rien à faire,variation,en,0.7261638343334198
en avoir rien à faire,je n' ai rien a faire de combien fry a de maladies,variation,en,0.30273616313934326
en avoir rien à faire,une femme tombe enceinte elle n' a rien à faire du mec,variation,en,0.2669636607170105
en avoir rien à faire,- j' ai rien a faire tu fais ce que tu veux,variation,en,0.41065168380737305
en avoir rien à faire,il a ou plutôt il avait rien à faire,variation,en,0.566676139831543
en avoir rien à faire,- j' ai rien à faire de ta famille,variation,en,0.27467042207717896
en avoir rien à faire,j' ai rien à faire du sang qu'il a le mien celui de joe n'importe qui,variation,en,0.2888389825820923
en avoir rien à faire,qui semble n' avoir rien à faire,variation,en,0.37799662351608276
en avoir rien à faire,professionnellement j' ai rien à faire,variation,en,0.5553373098373413
en avoir rien à faire,pas si mal pour quelqu'un qui n' a rien à faire de son père,variation,en,0.10133159160614014
en avoir rien à faire,il n' a rien à faire,variation,en,0.6206459403038025
en avoir rien à faire,je veux juste dire je n' ai rien à faire de la politique campagne électorale ou campagne négative,variation,en,0.10666143894195557
en avoir rien à faire,j' ai rien à f,variation,en,0.36981314420700073
en avoir rien à faire,écoutez j' ai rien à faire si il baise la première dame ok,variation,en,0.43039441108703613
en avoir rien à faire,t' à rien à faire hein de ces choses vulgaires,variation,en,0.43408268690109253
en avoir rien à faire,elle n' a rien à faire de moi,variation,en,0.3778948187828064
en avoir rien à faire,- j' ai rien à faire,variation,en,0.3476712703704834
en avoir rien à faire,ce pays n' a rien à faire de nous,variation,en,0.15646255016326904
en avoir rien à faire,tu sais mon pote sammy il avait rien à faire de ce qu'il se passait entre mes jambes,variation,en,0.14487051963806152
en avoir rien à faire,je n' ai rien à faire du bâtiment,variation,en,0.32542383670806885
en avoir rien à faire,j' ai rien à faire,variation,en,0.6849341988563538
en avoir rien à faire,chéri je croyais que tu en avais rien à faire de cet arbre,variation,avoir,0.12126100063323975
en avoir rien à faire,mais je n'en ai rien à faire brde ces détails,variation,avoir,0.536946177482605
en avoir rien à faire,je n'en avais rien à faire je ne l'avais même jamais rencontrée,variation,avoir,0.2463272213935852
en avoir rien à faire,j'en ai rien à faire de l'heure,variation,avoir,0.5081709027290344
en avoir rien à faire,j'en ai rien à faire de lui,variation,avoir,0.29686689376831055
en avoir rien à faire,j'en ai rien à faire des outils,variation,avoir,0.7471752166748047
en avoir rien à faire,on en a rien à faire de ce qu'elle dit,variation,avoir,0.4092210531234741
en avoir rien à faire,il en a rien à faire de mes rêves,variation,avoir,0.28386175632476807
en avoir rien à faire,tu as presque gâché sa vie et tu n'en as rien à faire,variation,avoir,0.27549993991851807
en avoir rien à faire,et j'en ai rien à faire si ton père a construit le planétarium,variation,avoir,0.1467071771621704
en avoir rien à faire,on n'en a rien à faire,variation,avoir,0.3247916102409363
en avoir rien à faire,et malheureusement pour toi je travaille avec le seul homme au monde qui n'en a rien à faire,variation,avoir,0.1081579327583313
en avoir rien à faire,chéri j'en ai rien à faire,variation,avoir,0.38520491123199463
en avoir rien à faire,tout l'argent tous les batîments toutes les inventions le monde n'en a rien à faire,variation,avoir,0.19046837091445923
en avoir rien à faire,t'en as rien à faire de moi,variation,avoir,0.5237614512443542
en avoir rien à faire,c'est bon elle en a rien à faire de moi,variation,avoir,0.36389756202697754
en avoir rien à faire,j'en ai rien a faire de vivre les deux prochaines heures,variation,avoir,0.160872220993042
en avoir rien à faire,ils n'en ont rien à faire de vous,variation,avoir,0.1949383020401001
en avoir rien à faire,et la police n'en avait rien à faire,variation,avoir,0.33117854595184326
en avoir rien à faire,si c'est ton amie elle en a rien à faire c'est pas ce genre d'amie,variation,avoir,0.3108114004135132
en avoir rien à faire,- les conseils j'en ai rien à faire,variation,avoir,0.2647867798805237
en avoir rien à faire,ok j'en ai rien à faire de vos livres,variation,avoir,0.1785328984260559
en avoir rien à faire,- vous n'en avez rien à faire,variation,avoir,0.49493837356567383
en avoir rien à faire,j'en ai rien à faire de tout ça,variation,avoir,0.3165246248245239
en avoir rien à faire,j'en avais rien a faire que quelqu'un marche sur du verre brise,variation,avoir,0.30275142192840576
en avoir rien à faire,j'en ai rien à faire de comment il s'appelle mais cet animal va entendre parler de mon avocat,variation,avoir,0.052806854248046875
en avoir rien à faire,peut-être que ta mère n'en aurait rien à faire tu ne sais pas,variation,avoir,0.10769712924957275
en avoir rien à faire,je n'en ai rien à faire quoi qu'il dise ou fasse,variation,avoir,0.2384169101715088
en avoir rien à faire,j'en ai rien à faire,variation,avoir,0.5046116411685944
en avoir rien à faire,j'en ai rien à faire de ce que tu fais,variation,avoir,0.2652543783187866
en avoir rien à faire,c'était comme si tu n'en avais rien à faire,variation,avoir,0.21916210651397705
en avoir rien à faire,mais là j'en ai rien à faire,variation,avoir,0.37905770540237427
en avoir rien à faire,tu n'en a rien à faire de grand-père n'est-ce pas,variation,avoir,0.19034069776535034
en avoir rien à faire,j'en ai rien à faire de vos prisons de vos shérifs,variation,avoir,0.6375177502632141
en avoir rien à faire,ils n'en ont rien à faire de toutes ces superproductions stéréotypées,variation,avoir,0.4522484540939331
en avoir rien à faire,- la police n'en a rien à faire,variation,avoir,0.18729078769683838
en avoir rien à faire,ce qui veut dire qu'elle n'en a rien à faire de toi,variation,avoir,0.686462938785553
en avoir rien à faire,je ne la reverrai peut être jamais et vous n'en avez rien à faire,variation,avoir,0.2603602409362793
en avoir rien à faire,elle n'en a rien à faire de jake,variation,avoir,0.5096216797828674
en avoir rien à faire,je suis là pour mon argent et je n'en ai rien à faire de se que vous en penser,variation,avoir,0.25151878595352173
en avoir rien à faire,j'en ai rien a faire de ce qu'elle en fait,variation,avoir,0.2606116533279419
en avoir rien à faire,ingrid il n'en a rien à faire de toi,variation,avoir,0.3490111827850342
en avoir rien à faire,mais une certaine catégorie de mecs qui viennent sur le ring n'en ont rien à faire de la victoire,variation,avoir,0.14577066898345947
en avoir rien à faire,j'en ai rien a faire de la nourriture maintenant,variation,avoir,0.20174962282180786
en avoir rien à faire,j'en ai rien à faire faites-en autant,variation,avoir,0.5043289065361023
en avoir rien à faire,elle en avait rien à faire de nous et c'est réciproque,variation,avoir,0.24101579189300537
en avoir rien à faire,j'en ai rien à faire de combien d'entre nous vous avez mis derrière les barreaux,variation,avoir,0.282001256942749
en avoir rien à faire,j'en ai rien à faire de ce que vont dire tes amis,variation,avoir,0.3588118553161621
en avoir rien à faire,vous n'en avez rien à faire de l'argent si,variation,avoir,0.19308054447174072
en avoir rien à faire,jusqu'à cette nuit où j'ai découvert que shepherd n'en avait rien à faire d'aider les gens,variation,avoir,0.13672667741775513
en avoir rien à faire,denise n'en avait rien à faire de sa fille,variation,avoir,0.16639196872711182
en avoir rien à faire,ecoute tant que je reçois mon fric une fois le colis remis j'en ai rien à faire de ce qu'il y a à l'intérieur,variation,avoir,0.4878326654434204
en avoir rien à faire,ma femme en avait rien à faire,variation,avoir,0.1957123875617981
en avoir rien à faire,c'est dommage je n'en ai rien à faire,variation,avoir,0.5749181509017944
en avoir rien à faire,buffy n'en a rien à faire de ta maladresse pour l'instant,variation,avoir,0.14328205585479736
en avoir rien à faire,- tu n'en as rien à faire de moi,variation,avoir,0.37135040760040283
en avoir rien à faire,la police n'en a rien à faire qu'aaron ait disparu,variation,avoir,0.1832900047302246
en avoir rien à faire,les trafiquants n'en ont rien à faire des groupes sanguins,variation,avoir,0.3521103858947754
en avoir rien à faire,quelque chose dont je n'en ai rien à faire,variation,avoir,0.22552138566970825
en avoir rien à faire,j'en ai rien a faire s'ils me renvoient,variation,avoir,0.37193870544433594
en avoir rien à faire,ils en ont rien à faire du reste,variation,avoir,0.45872074365615845
en avoir rien à faire,ils en ont rien à faire de moi,variation,avoir,0.23563718795776367
en avoir rien à faire,au lieu de leur rentrer dedans comme si tu n'en avais rien à faire,variation,avoir,0.2843817472457886
en avoir rien à faire,anne n'en avait rien à faire de moi donc lui non plus,variation,avoir,0.24898922443389893
en avoir rien à faire,eh bien parfois les femmes n'en ont rien à faire,variation,avoir,0.11072087287902832
en avoir rien à faire,j'en ai rien à faire que t'en ais assez,variation,avoir,0.4027966260910034
en avoir rien à faire,encore mieux peut-être qu'elle n'en aurait rien à faire,variation,avoir,0.23997527360916138
en avoir rien à faire,il en aura rien à faire,variation,avoir,0.43494415283203125
en avoir rien à faire,- j'en ai rien à faire,variation,avoir,0.4146866798400879
en avoir rien à faire,je n'en ai rien à faire de qui tu te tapes,variation,avoir,0.3484875559806824
en avoir rien à faire,il n'en a rien à faire du club,variation,avoir,0.31169652938842773
en avoir rien à faire,elle n'en a rien à faire de ça,variation,avoir,0.20931804180145264
en avoir rien à faire,le père avec qui j'ai grandi n'en avait rien à faire de ce que je voulais,variation,avoir,0.2072354555130005
en avoir rien à faire,je n'en ai rien à faire,variation,avoir,0.665408581495285
en avoir rien à faire,le soucis c'est que je le pensais vraiment je n'en ai rien à faire,variation,avoir,0.527819812297821
en avoir rien à faire,sans vous vexerje n'en ai rien à faire de votre analyse de mon état d'esprit,variation,avoir,0.17083239555358887
en avoir rien à faire,ils n'en ont rien a faire,variation,avoir,0.39262938499450684
en avoir rien à faire,on en aurait rien à faire mais le cœur et l'âme de springfield c'est,variation,avoir,0.8470095843076706
en avoir rien à faire,je n'en avais rien à faire d' peur de ne pas savoir qui j'étais ou ce que j'étais capable de faire,variation,avoir,0.2564432621002197
en avoir rien à faire,- j'en ai rien à faire,variation,avoir,0.7077050805091858
en avoir rien à faire,je n'en ai rien a faire de combien fry a de maladies,variation,avoir,0.26439768075942993
en avoir rien à faire,une femme tombe enceinte elle n'en a rien à faire du mec,variation,avoir,0.2586836814880371
en avoir rien à faire,- j'en ai rien a faire tu fais ce que tu veux,variation,avoir,0.39585262537002563
en avoir rien à faire,il en a ou plutôt il en avait rien à faire,variation,avoir,0.5848843455314636
en avoir rien à faire,- j'en ai rien à faire de ta famille,variation,avoir,0.26520419120788574
en avoir rien à faire,j'en ai rien à faire du sang qu'il a le mien celui de joe n'importe qui,variation,avoir,0.2700221538543701
en avoir rien à faire,qui semble n'en rien à faire,variation,avoir,0.37635213136672974
en avoir rien à faire,professionnellement j'en ai rien à faire,variation,avoir,0.5164253115653992
en avoir rien à faire,pas si mal pour quelqu'un qui n'en a rien à faire de son père,variation,avoir,0.0990135669708252
en avoir rien à faire,il n'en a rien à faire,variation,avoir,0.6522589921951294
en avoir rien à faire,je veux juste dire je n'en ai rien à faire de la politique campagne électorale ou campagne négative,variation,avoir,0.08527690172195435
en avoir rien à faire,j'en ai rien à f,variation,avoir,0.35034942626953125
en avoir rien à faire,écoutez j'en ai rien à faire si il baise la première dame ok,variation,avoir,0.39296722412109375
en avoir rien à faire,t'en à rien à faire hein de ces choses vulgaires,variation,avoir,0.4276732802391052
en avoir rien à faire,elle n'en a rien à faire de moi,variation,avoir,0.37007665634155273
en avoir rien à faire,- j'en ai rien à faire,variation,avoir,0.2986043691635132
en avoir rien à faire,ce pays n'en a rien à faire de nous,variation,avoir,0.1474076509475708
en avoir rien à faire,tu sais mon pote sammy il en avait rien à faire de ce qu'il se passait entre mes jambes,variation,avoir,0.13811546564102173
en avoir rien à faire,je n'en ai rien à faire du bâtiment,variation,avoir,0.3057013750076294
en avoir rien à faire,j'en ai rien à faire,variation,avoir,0.613187849521637
en avoir rien à faire,chéri je croyais que tu en avais à faire de cet arbre,variation,rien,0.31317847967147827
en avoir rien à faire,mais je n'en ai à faire brde ces détails,variation,rien,0.5793803930282593
en avoir rien à faire,je n'en avais à faire je ne l'avais même jamais rencontrée,variation,rien,0.21036982536315918
en avoir rien à faire,j'en ai à faire de l'heure,variation,rien,0.3066502809524536
en avoir rien à faire,j'en ai à faire de lui,variation,rien,0.618579626083374
en avoir rien à faire,j'en ai à faire des outils,variation,rien,0.6842250823974609
en avoir rien à faire,on en a à faire de ce qu'elle dit,variation,rien,0.3992326259613037
en avoir rien à faire,il en a à faire de mes rêves,variation,rien,0.7142252326011658
en avoir rien à faire,tu as presque gâché sa vie et tu n'en as à faire,variation,rien,0.2994545102119446
en avoir rien à faire,et j'en ai à faire si ton père a construit le planétarium,variation,rien,0.2083529233932495
en avoir rien à faire,on n'en a à faire,variation,rien,0.4711940884590149
en avoir rien à faire,et malheureusement pour toi je travaille avec le seul homme au monde qui n'en a à faire,variation,rien,0.11975252628326416
en avoir rien à faire,chéri j'en ai à faire,variation,rien,0.6683816313743591
en avoir rien à faire,tout l'argent tous les batîments toutes les inventions le monde n'en a à faire,variation,rien,0.1995953917503357
en avoir rien à faire,t'en as à faire de moi,variation,rien,0.7504865825176239
en avoir rien à faire,c'est bon elle en a à faire de moi,variation,rien,0.7118712067604065
en avoir rien à faire,j'en ai a faire de vivre les deux prochaines heures,variation,rien,0.3572317361831665
en avoir rien à faire,ils n'en ont à faire de vous,variation,rien,0.29981935024261475
en avoir rien à faire,et la police n'en avait à faire,variation,rien,0.292339563369751
en avoir rien à faire,si c'est ton amie elle en a à faire c'est pas ce genre d'amie,variation,rien,0.3147900700569153
en avoir rien à faire,- les conseils j'en ai à faire,variation,rien,0.4817405939102173
en avoir rien à faire,ok j'en ai à faire de vos livres,variation,rien,0.48920315504074097
en avoir rien à faire,- vous n'en avez à faire,variation,rien,0.5294812917709351
en avoir rien à faire,j'en ai à faire de tout ça,variation,rien,0.8235897719860077
en avoir rien à faire,j'en avais a faire que quelqu'un marche sur du verre brise,variation,rien,0.40224766731262207
en avoir rien à faire,j'en ai à faire de comment il s'appelle mais cet animal va entendre parler de mon avocat,variation,rien,0.06519538164138794
en avoir rien à faire,peut-être que ta mère n'en aurait à faire tu ne sais pas,variation,rien,0.13660919666290283
en avoir rien à faire,je n'en ai à faire quoi qu'il dise ou fasse,variation,rien,0.2427605390548706
en avoir rien à faire,j'en ai à faire,variation,rien,0.6518402099609375
en avoir rien à faire,j'en ai à faire de ce que tu fais,variation,rien,0.5395999550819397
en avoir rien à faire,c'était comme si tu n'en avais à faire,variation,rien,0.2833746671676636
en avoir rien à faire,mais là j'en ai à faire,variation,rien,0.6057783365249634
en avoir rien à faire,tu n'en a à faire de grand-père n'est-ce pas,variation,rien,0.20775604248046875
en avoir rien à faire,j'en ai à faire de vos prisons de vos shérifs,variation,rien,0.4681827425956726
en avoir rien à faire,ils n'en ont à faire de toutes ces superproductions stéréotypées,variation,rien,0.5357296168804169
en avoir rien à faire,- la police n'en a à faire,variation,rien,0.2231311798095703
en avoir rien à faire,ce qui veut dire qu'elle n'en a à faire de toi,variation,rien,0.6959868669509888
en avoir rien à faire,je ne la reverrai peut être jamais et vous n'en avez à faire,variation,rien,0.29212379455566406
en avoir rien à faire,elle n'en a à faire de jake,variation,rien,0.5892616510391235
en avoir rien à faire,je suis là pour mon argent et je n'en ai à faire de se que vous en penser,variation,rien,0.2737881541252136
en avoir rien à faire,j'en ai a faire de ce qu'elle en fait,variation,rien,0.6641682386398315
en avoir rien à faire,ingrid il n'en a à faire de toi,variation,rien,0.5436109602451324
en avoir rien à faire,mais une certaine catégorie de mecs qui viennent sur le ring n'en ont à faire de la victoire,variation,rien,0.1606442928314209
en avoir rien à faire,j'en ai a faire de la nourriture maintenant,variation,rien,0.5006999671459198
en avoir rien à faire,j'en ai à faire faites-en autant,variation,rien,0.8176343739032745
en avoir rien à faire,elle en avait à faire de nous et c'est réciproque,variation,rien,0.6618901491165161
en avoir rien à faire,j'en ai à faire de combien d'entre nous vous avez mis derrière les barreaux,variation,rien,0.5769075155258179
en avoir rien à faire,j'en ai à faire de ce que vont dire tes amis,variation,rien,0.6326830089092255
en avoir rien à faire,vous n'en avez à faire de l'argent si,variation,rien,0.24180448055267334
en avoir rien à faire,jusqu'à cette nuit où j'ai découvert que shepherd n'en avait à faire d'aider les gens,variation,rien,0.12197649478912354
en avoir rien à faire,denise n'en avait à faire de sa fille,variation,rien,0.27761662006378174
en avoir rien à faire,ecoute tant que je reçois mon fric une fois le colis remis j'en ai à faire de ce qu'il y a à l'intérieur,variation,rien,0.6225190758705139
en avoir rien à faire,ma femme en avait à faire,variation,rien,0.5729594230651855
en avoir rien à faire,c'est dommage je n'en ai à faire,variation,rien,0.5424007773399353
en avoir rien à faire,buffy n'en a à faire de ta maladresse pour l'instant,variation,rien,0.14250171184539795
en avoir rien à faire,- tu n'en as à faire de moi,variation,rien,0.395687460899353
en avoir rien à faire,la police n'en a à faire qu'aaron ait disparu,variation,rien,0.25259071588516235
en avoir rien à faire,les trafiquants n'en ont à faire des groupes sanguins,variation,rien,0.40101951360702515
en avoir rien à faire,quelque chose dont je n'en ai à faire,variation,rien,0.25928592681884766
en avoir rien à faire,j'en ai a faire s'ils me renvoient,variation,rien,0.5916980803012848
en avoir rien à faire,ils en ont à faire du reste,variation,rien,0.9788507968187332
en avoir rien à faire,ils en ont à faire de moi,variation,rien,0.5341518819332123
en avoir rien à faire,au lieu de leur rentrer dedans comme si tu n'en avais à faire,variation,rien,0.3049522638320923
en avoir rien à faire,anne n'en avait à faire de moi donc lui non plus,variation,rien,0.2543969750404358
en avoir rien à faire,eh bien parfois les femmes n'en ont à faire,variation,rien,0.1287570595741272
en avoir rien à faire,j'en ai à faire que t'en ais assez,variation,rien,0.6620873212814331
en avoir rien à faire,encore mieux peut-être qu'elle n'en aurait à faire,variation,rien,0.361616849899292
en avoir rien à faire,il en aura à faire,variation,rien,0.8766967132687569
en avoir rien à faire,- j'en ai à faire,variation,rien,0.8337866365909576
en avoir rien à faire,je n'en ai à faire de qui tu te tapes,variation,rien,0.32276982069015503
en avoir rien à faire,il n'en a à faire du club,variation,rien,0.34599292278289795
en avoir rien à faire,elle n'en a à faire de ça,variation,rien,0.31484949588775635
en avoir rien à faire,le père avec qui j'ai grandi n'en avait à faire de ce que je voulais,variation,rien,0.15965664386749268
en avoir rien à faire,je n'en ai à faire,variation,rien,0.7311666309833527
en avoir rien à faire,le soucis c'est que je le pensais vraiment je n'en ai à faire,variation,rien,0.48921847343444824
en avoir rien à faire,sans vous vexerje n'en ai à faire de votre analyse de mon état d'esprit,variation,rien,0.200148344039917
en avoir rien à faire,ils n'en ont a faire,variation,rien,0.4910125732421875
en avoir rien à faire,on en aurait à faire mais le cœur et l'âme de springfield c'est,variation,rien,0.7793331444263458
en avoir rien à faire,je n'en avais à faire d'avoir peur de ne pas savoir qui j'étais ou ce que j'étais capable de faire,variation,rien,0.24067378044128418
en avoir rien à faire,- j'en ai à faire,variation,rien,0.5425034463405609
en avoir rien à faire,je n'en ai a faire de combien fry a de maladies,variation,rien,0.2964261770248413
en avoir rien à faire,une femme tombe enceinte elle n'en a à faire du mec,variation,rien,0.2658475637435913
en avoir rien à faire,- j'en ai a faire tu fais ce que tu veux,variation,rien,0.2753428816795349
en avoir rien à faire,il en a ou plutôt il en avait à faire,variation,rien,0.4192037582397461
en avoir rien à faire,- j'en ai à faire de ta famille,variation,rien,0.6171607971191406
en avoir rien à faire,j'en ai à faire du sang qu'il a le mien celui de joe n'importe qui,variation,rien,0.24411606788635254
en avoir rien à faire,qui semble n'en avoir à faire,variation,rien,0.39552175998687744
en avoir rien à faire,professionnellement j'en ai à faire,variation,rien,0.344584584236145
en avoir rien à faire,pas si mal pour quelqu'un qui n'en a à faire de son père,variation,rien,0.11097395420074463
en avoir rien à faire,il n'en a à faire,variation,rien,0.6664959490299225
en avoir rien à faire,je veux juste dire je n'en ai à faire de la politique campagne électorale ou campagne négative,variation,rien,0.08869409561157227
en avoir rien à faire,j'en ai à f,variation,rien,0.6147576570510864
en avoir rien à faire,écoutez j'en ai à faire si il baise la première dame ok,variation,rien,0.5833052098751068
en avoir rien à faire,t'en à à faire hein de ces choses vulgaires,variation,rien,0.648216038942337
en avoir rien à faire,elle n'en a à faire de moi,variation,rien,0.441752552986145
en avoir rien à faire,- j'en ai à faire,variation,rien,0.6438706517219543
en avoir rien à faire,ce pays n'en a à faire de nous,variation,rien,0.21806538105010986
en avoir rien à faire,tu sais mon pote sammy il en avait à faire de ce qu'il se passait entre mes jambes,variation,rien,0.29103922843933105
en avoir rien à faire,je n'en ai à faire du bâtiment,variation,rien,0.3998457193374634
en avoir rien à faire,j'en ai à faire,variation,rien,0.7967355847358704
en avoir rien à faire,chéri je croyais que tu en avais rien à de cet arbre,variation,faire,0.1408228874206543
en avoir rien à faire,mais je n'en ai rien à brde ces détails,variation,faire,0.5251420736312866
en avoir rien à faire,je n'en avais rien à je ne l'avais même jamais rencontrée,variation,faire,0.25853753089904785
en avoir rien à faire,j'en ai rien à de l'heure,variation,faire,0.40480130910873413
en avoir rien à faire,j'en ai rien à de lui,variation,faire,0.28682368993759155
en avoir rien à faire,j'en ai rien à des outils,variation,faire,0.7154709100723267
en avoir rien à faire,on en a rien à de ce qu'elle dit,variation,faire,0.38063377141952515
en avoir rien à faire,il en a rien à de mes rêves,variation,faire,0.3248831629753113
en avoir rien à faire,tu as presque gâché sa vie et tu n'en as rien à,variation,faire,0.27133458852767944
en avoir rien à faire,et j'en ai rien à si ton père a construit le planétarium,variation,faire,0.12989592552185059
en avoir rien à faire,on n'en a rien à,variation,faire,0.34040528535842896
en avoir rien à faire,et malheureusement pour toi je travaille avec le seul homme au monde qui n'en a rien à,variation,faire,0.10840702056884766
en avoir rien à faire,chéri j'en ai rien à,variation,faire,0.3626769781112671
en avoir rien à faire,tout l'argent tous les batîments toutes les inventions le monde n'en a rien à,variation,faire,0.1697676181793213
en avoir rien à faire,t'en as rien à de moi,variation,faire,0.5378633439540863
en avoir rien à faire,c'est bon elle en a rien à de moi,variation,faire,0.39439594745635986
en avoir rien à faire,j'en ai rien a de vivre les deux prochaines heures,variation,faire,0.15867727994918823
en avoir rien à faire,ils n'en ont rien à de vous,variation,faire,0.2235548496246338
en avoir rien à faire,et la police n'en avait rien à,variation,faire,0.34457147121429443
en avoir rien à faire,si c'est ton amie elle en a rien à c'est pas ce genre d'amie,variation,faire,0.30289018154144287
en avoir rien à faire,- les conseils j'en ai rien à,variation,faire,0.266737699508667
en avoir rien à faire,ok j'en ai rien à de vos livres,variation,faire,0.20545756816864014
en avoir rien à faire,- vous n'en avez rien à,variation,faire,0.4517882466316223
en avoir rien à faire,j'en ai rien à de tout ça,variation,faire,0.28500252962112427
en avoir rien à faire,j'en avais rien a que quelqu'un marche sur du verre brise,variation,faire,0.3198951482772827
en avoir rien à faire,j'en ai rien à de comment il s'appelle mais cet animal va entendre parler de mon avocat,variation,faire,0.05006861686706543
en avoir rien à faire,peut-être que ta mère n'en aurait rien à tu ne sais pas,variation,faire,0.08982104063034058
en avoir rien à faire,je n'en ai rien à quoi qu'il dise ou fasse,variation,faire,0.2620741128921509
en avoir rien à faire,j'en ai rien à,variation,faire,0.5007187128067017
en avoir rien à faire,j'en ai rien à de ce que tu fais,variation,faire,0.252266526222229
en avoir rien à faire,c'était comme si tu n'en avais rien à,variation,faire,0.2438046932220459
en avoir rien à faire,mais là j'en ai rien à,variation,faire,0.3774648904800415
en avoir rien à faire,tu n'en a rien à de grand-père n'est-ce pas,variation,faire,0.22145938873291016
en avoir rien à faire,j'en ai rien à de vos prisons de vos shérifs,variation,faire,0.6231823563575745
en avoir rien à faire,ils n'en ont rien à de toutes ces superproductions stéréotypées,variation,faire,0.4170491695404053
en avoir rien à faire,- la police n'en a rien à,variation,faire,0.19076520204544067
