idiom_id,text,type,variation,cosine_distance_to_eng,x,y
10,vous me connaissez alors je vais aller au but,french_variation,deleted_droit,0.38931119441986084,10.37567,2.60735
11,vouiez-vous aller au but,french_variation,deleted_droit,0.6030323505401611,1.6759112,10.361921
12,nous allons aller au but,french_variation,deleted_droit,0.5132990181446075,6.8773637,11.879186
13,est-ce qu'on peut aller au but,french_variation,deleted_droit,0.23753690719604492,7.1227417,9.149214
14,je vais aller au but tu es seul pour la soirée de noël non,french_variation,deleted_droit,0.39402294158935547,16.914543,11.369498
15,très bien allons au but,french_variation,deleted_droit,0.5397844612598419,16.139767,1.2964368
16,de cette manière ils iront au but en un seul coup,french_variation,deleted_droit,0.37051546573638916,4.3060985,18.794992
17,eh bien c'est brutal mais ça va au but,french_variation,deleted_droit,0.3470161557197571,-5.2517543,-7.8058205
18,bon allons au but alorscyrus je te présente sanders black,french_variation,deleted_droit,0.21932554244995117,12.859442,-14.26697
19,ne me sors pas une longue explication et va au but,french_variation,deleted_droit,0.18727630376815796,-6.48181,5.8572483
20,eh bien allons au but ça signifie que l'entreprise savait que l'amiante provoquait le cancer,french_variation,deleted_droit,0.22987514734268188,-8.210925,-10.23054
21,allez au but,french_variation,deleted_droit,0.5151092112064362,6.695353,17.51878
22,alors je vais résumer ça et aller au but,french_variation,deleted_droit,0.40625274181365967,7.017375,-2.222424
23,si on allait au but,french_variation,deleted_droit,0.5694921016693115,3.8432808,8.822599
24,allons au but agent burke,french_variation,deleted_droit,0.2289060354232788,14.274561,5.6885695
25,tu vas au but papa,french_variation,deleted_droit,0.45119786262512207,-6.573266,-6.062755
26,je pensais juste qu'on pourrait aller au but,french_variation,deleted_droit,0.2032620906829834,2.6737409,0.48441586
27,je sais que vous êtes occupée aussi je vais aller au but,french_variation,deleted_droit,0.16837692260742188,-3.0555964,0.116337135
28,trêve de plaisanteries allons au but,french_variation,deleted_droit,0.5150154531002045,9.560513,15.449232
29,tu es bien ma fille tu vas au but,french_variation,deleted_droit,0.3979063034057617,2.190681,14.309738
30,alors si t'allais au but,french_variation,deleted_droit,0.31069886684417725,12.911307,6.6026926
31,il y a aucune intrigue de nos jours ça va au but,french_variation,deleted_droit,0.4048820734024048,13.818744,-7.8563385
32,louise m'attend pour dîner allons au but,french_variation,deleted_droit,0.1836647391319275,17.124878,17.971844
33,j'adorerais me battre avec toi mais je préfère aller au but,french_variation,deleted_droit,0.34252750873565674,1.5136828,-7.885541
34,vous semblez aller au but,french_variation,deleted_droit,0.34978175163269043,0.1936023,11.259309
35,votre usine est remarquable mais puis-je aller au but,french_variation,deleted_droit,0.5250700414180756,-7.4479804,0.655872
36,bon allons au but,french_variation,deleted_droit,0.26760709285736084,6.6447515,16.891241
37,je vais aller au but milo,french_variation,deleted_droit,0.5291212797164917,7.833347,4.888255
38,bon allons au but d'accord,french_variation,deleted_droit,0.2593669295310974,-0.15834057,5.486004
39,enfin bref allons au but,french_variation,deleted_droit,0.36785179376602173,5.241736,10.812766
40,il va au but,french_variation,deleted_droit,0.31253546476364136,9.137165,10.946549
41,- on peut aller au but,french_variation,deleted_droit,0.23700588941574097,6.888036,9.50946
42,allons au but où est la drogue,french_variation,deleted_droit,0.4706152081489563,4.4133444,-12.881709
43,les gens commencent à s'interroger alors va au but d'accord,french_variation,deleted_droit,0.4166860580444336,5.3007708,7.802237
44,- allons au but,french_variation,deleted_droit,0.4294081926345825,6.1165023,9.389099
45,maintenant allons au but - le tirage au sort,french_variation,deleted_droit,0.44180750846862793,9.057502,15.267226
46,vous êtes très occupée alors allons au but,french_variation,deleted_droit,0.29433631896972656,-2.5436985,0.59174895
47,puis-je comme on dit chez vous aller au but professeur,french_variation,deleted_droit,0.47143763303756714,-6.704797,9.218262
48,nous nous connaissons alors allons au but et dites pourquoi vous êtes ici,french_variation,deleted_droit,0.449066698551178,-13.505988,11.596595
49,je serai à vos côtés malgré vos insultes parce qu'un révolutionnaire va au but coûte que coûte,french_variation,deleted_droit,0.13231146335601807,24.941317,2.0117939
50,- tu vas au but,french_variation,deleted_droit,0.37116557359695435,0.37401184,10.398895
51,chéri il vaut parfois mieux éviter d'aller au but,french_variation,deleted_droit,0.329024076461792,-0.7441951,4.8938694
52,mais allons au but et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_droit,0.3322700262069702,-2.6282978,-4.1340055
53,je vais aller au but jack,french_variation,deleted_droit,0.14574503898620605,-1.2053471,14.466365
54,- je vais aller au but,french_variation,deleted_droit,0.2915456295013428,8.707039,4.0622773
55,j'irais au but,french_variation,deleted_droit,0.6307888925075531,-12.4541645,7.168716
56,laissez tomber les formalités allez au but votre idéal est peut-être ici,french_variation,deleted_droit,0.5640076696872711,8.353424,21.333284
57,d'accord allons au but,french_variation,deleted_droit,0.3069494962692261,7.017765,11.381458
58,pour aller au but ma soeur je veux que dieu me choisisse,french_variation,deleted_droit,0.3179088830947876,3.6046147,4.361647
59,toby allez au but je vous en prie,french_variation,deleted_droit,0.2943838834762573,-3.735528,-12.601925
60,bien j'irais au but,french_variation,deleted_droit,0.42880749702453613,-12.389058,7.1041756
61,e allons au but,french_variation,deleted_droit,0.3456576466560364,7.009304,12.211564
62,allons au but qu'on puisse vite rentrer chez nous,french_variation,deleted_droit,0.1939600706100464,4.530585,17.854069
63,si tu veux quelque chose va au but,french_variation,deleted_droit,0.42274415493011475,11.516376,2.4247837
64,je devrais aller au but,french_variation,deleted_droit,0.2748926281929016,8.561628,4.9401894
65,laisse-moi aller au but,french_variation,deleted_droit,0.40754610300064087,7.2079782,6.705213
66,allons au but est-ce parce qu'elle est noire,french_variation,deleted_droit,0.2647254467010498,21.368898,10.620145
67,elle sait ce qu'elle veut et va au but,french_variation,deleted_droit,0.13521963357925415,-6.4592023,23.470942
68,tessa je vais aller au but,french_variation,deleted_droit,0.3895379304885864,8.689763,4.326692
69,eh bien tu es allé au but avec celle-la,french_variation,deleted_droit,0.25590693950653076,-0.62986755,11.313072
70,bien allons au but,french_variation,deleted_droit,0.3490447998046875,7.242848,11.678677
71,si vous alliez au but entendu,french_variation,deleted_droit,0.5979564189910889,11.253492,-2.184406
72,larry je vais aller au but,french_variation,deleted_droit,0.3675798773765564,9.3994055,4.8045735
73,permettez-moi d'aller au but,french_variation,deleted_droit,0.22918105125427246,7.2502284,6.7175646
74,si vous êtes au courant de tout allons au but,french_variation,deleted_droit,0.333895742893219,0.22399646,9.134389
75,vous êtes un homme très occupé clairement alors nous allons au but,french_variation,deleted_droit,0.10684573650360107,0.9585557,-2.861669
76,tu vas au but,french_variation,deleted_droit,0.2979402542114258,0.51354027,10.6271715
77,pour aller au but on s'intéresse à un de vos élèves,french_variation,deleted_droit,0.16323578357696533,20.583353,15.404202
78,insulte-les de hippies et va au but,french_variation,deleted_droit,0.2029123306274414,12.869593,-0.8695529
79,et à en juger par vos regards je vais aller au but,french_variation,deleted_droit,0.3219950199127197,8.468786,1.3213801
80,je croyais qu'on irait au but,french_variation,deleted_droit,0.30365824699401855,2.947783,0.7224743
81,je sais que votre temps est précieux donc je vais aller au but,french_variation,deleted_droit,0.11814284324645996,6.536913,-10.065438
82,je ne peux y croire vous allez au but n'est-ce pas,french_variation,deleted_droit,0.385425865650177,-10.719414,-6.680641
83,vous allez au but,french_variation,deleted_droit,0.35807228088378906,0.7738637,11.261912
84,- j'aime qu'il aille au but,french_variation,deleted_droit,0.5523925423622131,0.43258423,-2.4266264
85,bon maman allons au but et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_droit,0.10794007778167725,-0.3783712,25.441254
86,amber je vais aller au but,french_variation,deleted_droit,0.23101305961608887,0.6704184,-6.3836823
87,allons au but et passons au jardin,french_variation,deleted_droit,0.4634385108947754,17.011078,18.595062
88,nous avons beaucoup à nous dire allons au but,french_variation,deleted_droit,0.34846675395965576,4.3647003,7.9855647
89,allez au but s'il y en a un,french_variation,deleted_droit,0.19006800651550293,18.096165,7.564471
90,allons au but,french_variation,deleted_droit,0.5667295455932617,7.203384,11.817809
91,c'est aller au but ça,french_variation,deleted_droit,0.43873703479766846,7.4520392,10.9212
92,normal allez au but,french_variation,deleted_droit,0.3920997381210327,9.950336,21.704334
93,j'allai au but,french_variation,deleted_droit,0.6743055880069733,7.390448,3.9811866
94,donc si on allait au but,french_variation,deleted_droit,0.3239295482635498,3.8180063,8.791078
95,réunissez-les et allez au but,french_variation,deleted_droit,0.433383047580719,4.1027527,12.617023
96,allons au but parlons argent,french_variation,deleted_droit,0.15497469902038574,0.20007175,1.8363414
97,vous allez au but moi aussi,french_variation,deleted_droit,0.4407612681388855,8.63874,-3.3891277
98,elle va au but,french_variation,deleted_droit,0.7667602002620697,9.1759815,10.982691
99,non je veux aller au but et me tailler d'ici au plus vite,french_variation,deleted_droit,0.2725217938423157,17.109297,-3.7506456
100,j'en ai marre de jouer au chat et à la souris j'ai faith pour ça allons au but,french_variation,deleted_droit,0.6925677955150604,10.626011,-8.375518
0,et maintenant une jeune femme qui va droit au but ma sœur roberta tubbs,french_variation,deleted_à,0.3504519462585449,19.9119,4.6535068
1,rebecca je je vais aller droit au but,french_variation,deleted_à,0.4902125597000122,9.770998,5.8227577
2,allons droit au but veux-tu,french_variation,deleted_à,0.3257099390029907,1.680542,10.201998
3,allons droit au but,french_variation,deleted_à,0.3321727514266968,6.7682347,17.600706
4,ça ne vous dérange pas si on va droit au but,french_variation,deleted_à,0.21320569515228271,0.20070542,16.173002
5,de fait messieurs je vais aller droit au but,french_variation,deleted_à,0.3749063014984131,6.5797915,2.7160504
6,je vais aller droit au but,french_variation,deleted_à,0.2956881523132324,8.787345,4.2922664
7,c'est une question qui va droit au but,french_variation,deleted_à,0.5763267576694489,15.502919,9.577313
8,c'est pourquoi messieurs je vais aller droit au but,french_variation,deleted_à,0.3387739062309265,6.3557043,2.4821415
9,concentre-toi et va droit au but,french_variation,deleted_à,0.3093416094779968,8.703693,9.126739
10,vous me connaissez alors je vais aller droit au but,french_variation,deleted_à,0.3994588851928711,10.351573,2.633246
11,vouiez-vous aller droit au but,french_variation,deleted_à,0.583433985710144,1.7288524,10.367683
12,nous allons aller droit au but,french_variation,deleted_à,0.5286340415477753,6.8654647,11.913714
13,est-ce qu'on peut aller droit au but,french_variation,deleted_à,0.26346147060394287,7.1553335,9.095417
14,je vais aller droit au but tu es seul pour la soirée de noël non,french_variation,deleted_à,0.38846880197525024,16.944084,11.399281
15,très bien allons droit au but,french_variation,deleted_à,0.5406605005264282,16.14074,1.2955596
16,de cette manière ils iront droit au but en un seul coup,french_variation,deleted_à,0.36985719203948975,4.3250566,18.77777
17,eh bien c'est brutal mais ça va droit au but,french_variation,deleted_à,0.33826297521591187,-5.2767677,-7.785139
18,bon allons droit au but alorscyrus je te présente sanders black,french_variation,deleted_à,0.24121415615081787,12.838236,-14.245858
19,ne me sors pas une longue explication et va droit au but,french_variation,deleted_à,0.1946946382522583,-6.4719577,5.8482285
20,eh bien allons droit au but ça signifie que l'entreprise savait que l'amiante provoquait le cancer,french_variation,deleted_à,0.23785245418548584,-8.211004,-10.2306
21,allez droit au but,french_variation,deleted_à,0.5605459213256836,6.664502,17.476871
22,alors je vais résumer ça et aller droit au but,french_variation,deleted_à,0.4005547761917114,7.0015163,-2.2428272
23,si on allait droit au but,french_variation,deleted_à,0.615562379360199,3.8502321,8.837605
24,allons droit au but agent burke,french_variation,deleted_à,0.22658896446228027,14.270054,5.6918917
25,tu vas droit au but papa,french_variation,deleted_à,0.4604930877685547,-6.5619426,-6.051626
26,je pensais juste qu'on pourrait aller droit au but,french_variation,deleted_à,0.2321186065673828,2.6874774,0.4893342
27,je sais que vous êtes occupée aussi je vais aller droit au but,french_variation,deleted_à,0.16205132007598877,-3.06581,0.10739265
28,trêve de plaisanteries allons droit au but,french_variation,deleted_à,0.5520227253437042,9.580418,15.465784
29,tu es bien ma fille tu vas droit au but,french_variation,deleted_à,0.38436686992645264,2.231166,14.269191
30,alors si t'allais droit au but,french_variation,deleted_à,0.2740079164505005,12.911396,6.6026692
31,il y a aucune intrigue de nos jours ça va droit au but,french_variation,deleted_à,0.4058988094329834,13.797965,-7.876956
32,louise m'attend pour dîner allons droit au but,french_variation,deleted_à,0.18939971923828125,17.117718,17.96796
33,j'adorerais me battre avec toi mais je préfère aller droit au but,french_variation,deleted_à,0.3424680233001709,1.5125712,-7.884738
34,vous semblez aller droit au but,french_variation,deleted_à,0.3229144215583801,0.32175824,11.302238
35,votre usine est remarquable mais puis-je aller droit au but,french_variation,deleted_à,0.528533399105072,-7.441192,0.65648526
36,bon allons droit au but,french_variation,deleted_à,0.3811781406402588,6.615882,16.793457
37,je vais aller droit au but milo,french_variation,deleted_à,0.47324180603027344,7.760566,4.958537
38,bon allons droit au but d'accord,french_variation,deleted_à,0.33137625455856323,-0.20767197,5.4387937
39,enfin bref allons droit au but,french_variation,deleted_à,0.4151703715324402,5.256917,10.810701
40,il va droit au but,french_variation,deleted_à,0.38330531120300293,9.207995,11.008659
41,- on peut aller droit au but,french_variation,deleted_à,0.23777103424072266,6.927481,9.455739
42,allons droit au but où est la drogue,french_variation,deleted_à,0.4800070524215698,4.415252,-12.879684
43,les gens commencent s'interroger alors va droit au but d'accord,french_variation,deleted_à,0.4315003752708435,5.304405,7.8088794
44,- allons droit au but,french_variation,deleted_à,0.39873790740966797,6.0950007,9.412992
45,maintenant allons droit au but - le tirage au sort,french_variation,deleted_à,0.4783613681793213,9.0263815,15.263519
46,vous êtes très occupée alors allons droit au but,french_variation,deleted_à,0.30427080392837524,-2.522635,0.5734815
47,puis-je comme on dit chez vous aller droit au but professeur,french_variation,deleted_à,0.4550856351852417,-6.7043185,9.218107
48,nous nous connaissons alors allons droit au but et dites pourquoi vous êtes ici,french_variation,deleted_à,0.45871371030807495,-13.450036,11.540719
49,je serai vos côtés malgré vos insultes parce qu'un révolutionnaire va droit au but coûte que coûte,french_variation,deleted_à,0.11411935091018677,24.925926,2.0271587
50,- tu vas droit au but,french_variation,deleted_à,0.3147357702255249,0.32347995,10.398296
51,chéri il vaut parfois mieux éviter d'aller droit au but,french_variation,deleted_à,0.32065635919570923,-0.7378367,4.8999476
52,mais allons droit au but et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_à,0.31751930713653564,-2.6760647,-4.181716
53,je vais aller droit au but jack,french_variation,deleted_à,0.11114203929901123,-1.2408601,14.432405
54,- je vais aller droit au but,french_variation,deleted_à,0.2983328104019165,8.635387,4.0849943
55,j'irais droit au but,french_variation,deleted_à,0.6012787222862244,-12.418762,7.1330028
56,laissez tomber les formalités allez droit au but votre idéal est peut-être ici,french_variation,deleted_à,0.5795389413833618,8.352511,21.332582
57,d'accord allons droit au but,french_variation,deleted_à,0.32881635427474976,7.0446343,11.4205065
58,pour aller droit au but ma soeur je veux que dieu me choisisse,french_variation,deleted_à,0.3583037853240967,3.6091774,4.365248
59,toby allez droit au but je vous en prie,french_variation,deleted_à,0.3240138292312622,-3.7239938,-12.612951
60,bien j'irais droit au but,french_variation,deleted_à,0.3434377908706665,-12.367931,7.082285
61,e allons droit au but,french_variation,deleted_à,0.36028730869293213,7.011736,12.249383
62,allons droit au but qu'on puisse vite rentrer chez nous,french_variation,deleted_à,0.19060832262039185,4.5143056,17.871162
63,si tu veux quelque chose va droit au but,french_variation,deleted_à,0.43023592233657837,11.5288925,2.4408302
64,je devrais aller droit au but,french_variation,deleted_à,0.2798677682876587,8.566341,4.965489
65,laisse-moi aller droit au but,french_variation,deleted_à,0.40910547971725464,7.270158,6.6934867
66,allons droit au but est-ce parce qu'elle est noire,french_variation,deleted_à,0.30101752281188965,21.37052,10.621578
67,elle sait ce qu'elle veut et va droit au but,french_variation,deleted_à,0.14710134267807007,-6.458963,23.47117
68,tessa je vais aller droit au but,french_variation,deleted_à,0.37518471479415894,8.638803,4.2956057
69,eh bien tu es allé droit au but avec celle-la,french_variation,deleted_à,0.2320396900177002,-0.62342376,11.32701
70,bien allons droit au but,french_variation,deleted_à,0.4277592897415161,6.708889,17.509705
71,si vous alliez droit au but entendu,french_variation,deleted_à,0.5839376747608185,11.254038,-2.1837416
72,larry je vais aller droit au but,french_variation,deleted_à,0.3715861439704895,9.402005,4.824731
73,permettez-moi d'aller droit au but,french_variation,deleted_à,0.24402838945388794,7.2829456,6.6899605
74,si vous êtes au courant de tout allons droit au but,french_variation,deleted_à,0.37065351009368896,0.20284988,9.109258
75,vous êtes un homme très occupé clairement alors nous allons droit au but,french_variation,deleted_à,0.10657608509063721,0.9771303,-2.8790407
76,tu vas droit au but,french_variation,deleted_à,0.25777649879455566,0.86263734,11.160471
77,pour aller droit au but on s'intéresse un de vos élèves,french_variation,deleted_à,0.20290207862854004,20.581411,15.406254
78,insulte-les de hippies et va droit au but,french_variation,deleted_à,0.19475793838500977,12.828989,-0.9097364
79,et en juger par vos regards je vais aller droit au but,french_variation,deleted_à,0.31819552183151245,8.4532175,1.3368021
80,je croyais qu'on irait droit au but,french_variation,deleted_à,0.33848661184310913,2.988506,0.7754081
81,je sais que votre temps est précieux donc je vais aller droit au but,french_variation,deleted_à,0.13355553150177002,6.5353074,-10.070061
82,je ne peux y croire vous allez droit au but n'est-ce pas,french_variation,deleted_à,0.38546574115753174,-10.716362,-6.6781654
83,vous allez droit au but,french_variation,deleted_à,0.33486151695251465,0.7401134,11.227667
84,- j'aime qu'il aille droit au but,french_variation,deleted_à,0.5636802315711975,0.4503993,-2.4417784
85,bon maman allons droit au but et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_à,0.1077541708946228,-0.3703198,25.433216
86,amber je vais aller droit au but,french_variation,deleted_à,0.22260749340057373,0.6625974,-6.3634624
87,allons droit au but et passons au jardin,french_variation,deleted_à,0.47035157680511475,17.003616,18.596586
88,nous avons beaucoup nous dire allons droit au but,french_variation,deleted_à,0.43525171279907227,4.360018,8.011076
89,allez droit au but s'il y en a un,french_variation,deleted_à,0.24388325214385986,18.099285,7.5570216
90,allons droit au but,french_variation,deleted_à,0.6023884415626526,6.6543922,17.501911
91,c'est aller droit au but ça,french_variation,deleted_à,0.42497730255126953,7.4257545,10.920153
92,normal allez droit au but,french_variation,deleted_à,0.41513365507125854,9.995835,21.73107
93,j'allai droit au but,french_variation,deleted_à,0.6668063998222351,7.3786683,3.9769652
94,donc si on allait droit au but,french_variation,deleted_à,0.3400508165359497,3.771196,8.741741
95,réunissez-les et allez droit au but,french_variation,deleted_à,0.4439812898635864,4.0995674,12.620044
96,allons droit au but parlons argent,french_variation,deleted_à,0.20841717720031738,0.1933244,1.8436052
97,vous allez droit au but moi aussi,french_variation,deleted_à,0.4290119409561157,8.647782,-3.397955
98,elle va droit au but,french_variation,deleted_à,0.6996437311172485,9.201819,10.998737
99,non je veux aller droit au but et me tailler d'ici au plus vite,french_variation,deleted_à,0.27018165588378906,17.090868,-3.732241
100,j'en ai marre de jouer au chat et la souris j'ai faith pour ça allons droit au but,french_variation,deleted_à,0.6906014978885651,10.627355,-8.374412
0,et maintenant une jeune femme qui va droit au but ma sœur roberta tubbs,french_variation,deleted_le,0.3504519462585449,19.911669,4.6533637
1,rebecca je je vais aller droit au but,french_variation,deleted_le,0.4902125597000122,9.757611,5.8091006
2,allons droit au but veux-tu,french_variation,deleted_le,0.3257099390029907,1.6450438,10.165397
3,allons droit au but,french_variation,deleted_le,0.3321727514266968,6.668528,17.501186
4,ça ne vous dérange pas si on va droit au but,french_variation,deleted_le,0.21320569515228271,0.26314732,16.240633
5,de fait messieurs je vais aller droit au but,french_variation,deleted_le,0.3749063014984131,6.5813856,2.718175
6,je vais aller droit au but,french_variation,deleted_le,0.2956881523132324,8.829088,4.338819
7,c'est une question qui va droit au but,french_variation,deleted_le,0.5763267576694489,15.499545,9.564204
8,c'est pourquoi messieurs je vais aller droit au but,french_variation,deleted_le,0.3387739062309265,6.352749,2.4792497
9,concentre-toi et va droit au but,french_variation,deleted_le,0.3093416094779968,8.674113,9.099879
10,vous me connaissez alors je vais aller droit au but,french_variation,deleted_le,0.3994588851928711,10.307856,2.6761384
11,vouiez-vous aller droit au but,french_variation,deleted_le,0.583433985710144,1.7036058,10.29898
12,nous allons aller droit au but,french_variation,deleted_le,0.5286340415477753,6.8372765,11.89672
13,est-ce qu'on peut aller droit au but,french_variation,deleted_le,0.26346147060394287,7.1411643,9.118538
14,je vais aller droit au but tu es seul pour la soirée de noël non,french_variation,deleted_le,0.38846880197525024,16.881947,11.3373165
15,très bien allons droit au but,french_variation,deleted_le,0.5406605005264282,16.155188,1.2810563
16,de cette manière ils iront droit au but en un seul coup,french_variation,deleted_le,0.36985719203948975,4.3218265,18.783709
17,eh bien c'est brutal mais ça va droit au but,french_variation,deleted_le,0.33826297521591187,-5.2753325,-7.784633
18,bon allons droit au but alorscyrus je te présente sanders black,french_variation,deleted_le,0.24121415615081787,12.867772,-14.275498
19,ne me sors pas une longue explication et va droit au but,french_variation,deleted_le,0.1946946382522583,-6.433793,5.809928
20,eh bien allons droit au but ça signifie que l'entreprise savait que l'amiante provoquait cancer,french_variation,deleted_le,0.2358236312866211,-8.184484,-10.257251
21,allez droit au but,french_variation,deleted_le,0.5605459213256836,6.6468267,17.51503
22,alors je vais résumer ça et aller droit au but,french_variation,deleted_le,0.4005547761917114,7.0221453,-2.2143662
23,si on allait droit au but,french_variation,deleted_le,0.615562379360199,3.826075,8.807131
24,allons droit au but agent burke,french_variation,deleted_le,0.22658896446228027,14.275134,5.686548
25,tu vas droit au but papa,french_variation,deleted_le,0.4604930877685547,-6.5749297,-6.0645895
26,je pensais juste qu'on pourrait aller droit au but,french_variation,deleted_le,0.2321184277534485,2.7136712,0.51923025
27,je sais que vous êtes occupée aussi je vais aller droit au but,french_variation,deleted_le,0.16205132007598877,-3.104517,0.06808116
28,trêve de plaisanteries allons droit au but,french_variation,deleted_le,0.5520227253437042,9.577208,15.469907
29,tu es bien ma fille tu vas droit au but,french_variation,deleted_le,0.38436686992645264,2.202203,14.297827
30,alors si t'allais droit au but,french_variation,deleted_le,0.2740079164505005,12.913369,6.6019154
31,il y a aucune intrigue de nos jours ça va droit au but,french_variation,deleted_le,0.4058988094329834,13.815724,-7.859237
32,louise m'attend pour dîner allons droit au but,french_variation,deleted_le,0.18939971923828125,17.119602,17.961945
33,j'adorerais me battre avec toi mais je préfère aller droit au but,french_variation,deleted_le,0.3424680233001709,1.4975079,-7.869412
34,vous semblez aller droit au but,french_variation,deleted_le,0.3229144215583801,0.22628929,11.261429
35,votre usine est remarquable mais puis-je aller droit au but,french_variation,deleted_le,0.528533399105072,-7.4413137,0.65648264
36,bon allons droit au but,french_variation,deleted_le,0.3811781406402588,6.6104293,16.776373
37,je vais aller droit au but milo,french_variation,deleted_le,0.47324180603027344,7.759498,4.957736
38,bon allons droit au but d'accord,french_variation,deleted_le,0.33137625455856323,-0.1967222,5.449576
39,enfin bref allons droit au but,french_variation,deleted_le,0.4151703715324402,5.278639,10.787669
40,il va droit au but,french_variation,deleted_le,0.38330531120300293,9.158003,10.955795
41,- on peut aller droit au but,french_variation,deleted_le,0.23777103424072266,6.9082675,9.484349
42,allons droit au but où est la drogue,french_variation,deleted_le,0.4800070524215698,4.4712505,-12.822918
43,les gens commencent à s'interroger alors va droit au but d'accord,french_variation,deleted_le,0.42479944229125977,5.3156877,7.79663
44,- allons droit au but,french_variation,deleted_le,0.39873790740966797,6.0792966,9.448226
45,maintenant allons droit au but - tirage au sort,french_variation,deleted_le,0.5125508606433868,9.035152,15.259524
46,vous êtes très occupée alors allons droit au but,french_variation,deleted_le,0.30427080392837524,-2.5547698,0.5652047
47,puis-je comme on dit chez vous aller droit au but professeur,french_variation,deleted_le,0.4550856351852417,-6.6735682,9.189654
48,nous nous connaissons alors allons droit au but et dites pourquoi vous êtes ici,french_variation,deleted_le,0.45871371030807495,-13.490895,11.581457
49,je serai à vos côtés malgré vos insultes parce qu'un révolutionnaire va droit au but coûte que coûte,french_variation,deleted_le,0.12289607524871826,24.955431,1.9976672
50,- tu vas droit au but,french_variation,deleted_le,0.3147357702255249,0.37409648,10.411016
51,chéri il vaut parfois mieux éviter d'aller droit au but,french_variation,deleted_le,0.32065635919570923,-0.7546618,4.8829975
52,mais allons droit au but et voyons s'il n'y a pas de l'adn de connie dessus,french_variation,deleted_le,0.31751930713653564,-2.6449568,-4.1507144
53,je vais aller droit au but jack,french_variation,deleted_le,0.11114203929901123,-1.2104679,14.461917
54,- je vais aller droit au but,french_variation,deleted_le,0.2983328104019165,8.694812,4.0642133
55,j'irais droit au but,french_variation,deleted_le,0.6012787222862244,-12.373958,7.088204
56,laissez tomber les formalités allez droit au but votre idéal est peut-être ici,french_variation,deleted_le,0.5795389413833618,8.3232155,21.302784
57,d'accord allons droit au but,french_variation,deleted_le,0.32881635427474976,7.0949087,11.497061
58,pour aller droit au but ma soeur je veux que dieu me choisisse,french_variation,deleted_le,0.3583037853240967,3.6049232,4.3616505
59,toby allez droit au but je vous en prie,french_variation,deleted_le,0.3240138292312622,-3.7240405,-12.612938
60,bien j'irais droit au but,french_variation,deleted_le,0.3434377908706665,-12.355183,7.0690475
61,e allons droit au but,french_variation,deleted_le,0.36028730869293213,6.9847026,12.260989
62,allons droit au but qu'on puisse vite rentrer chez nous,french_variation,deleted_le,0.19060832262039185,4.5133934,17.876257
63,si tu veux quelque chose va droit au but,french_variation,deleted_le,0.43023592233657837,11.504186,2.41423
64,je devrais aller droit au but,french_variation,deleted_le,0.2798677682876587,8.582809,4.9683747
65,laisse-moi aller droit au but,french_variation,deleted_le,0.40910547971725464,7.2521777,6.68699
66,allons droit au but est-ce parce qu'elle est noire,french_variation,deleted_le,0.30101752281188965,21.370785,10.621742
67,elle sait ce qu'elle veut et va droit au but,french_variation,deleted_le,0.14710134267807007,-6.4762454,23.488
68,tessa je vais aller droit au but,french_variation,deleted_le,0.37518471479415894,8.78415,4.318697
69,eh bien tu es allé droit au but avec celle-la,french_variation,deleted_le,0.2320396900177002,-0.6135232,11.311589
70,bien allons droit au but,french_variation,deleted_le,0.4277592897415161,6.7489843,17.46822
71,si vous alliez droit au but entendu,french_variation,deleted_le,0.5839376747608185,11.254182,-2.1835725
72,larry je vais aller droit au but,french_variation,deleted_le,0.3715861439704895,9.437747,4.8624687
73,permettez-moi d'aller droit au but,french_variation,deleted_le,0.24402838945388794,7.3063564,6.75864
74,si vous êtes au courant de tout allons droit au but,french_variation,deleted_le,0.37065351009368896,0.2033223,9.133415
75,vous êtes un homme très occupé clairement alors nous allons droit au but,french_variation,deleted_le,0.10657608509063721,0.97784406,-2.8787794
76,tu vas droit au but,french_variation,deleted_le,0.25777649879455566,0.8737997,11.13836
77,pour aller droit au but on s'intéresse à un de vos élèves,french_variation,deleted_le,0.19276994466781616,20.645742,15.341961
78,insulte-les de hippies et va droit au but,french_variation,deleted_le,0.19475793838500977,12.840179,-0.8991562
79,et à en juger par vos regards je vais aller droit au but,french_variation,deleted_le,0.31652700901031494,8.452404,1.3290164
80,je croyais qu'on irait droit au but,french_variation,deleted_le,0.33848661184310913,2.9220514,0.73605675
81,je sais que votre temps est précieux donc je vais aller droit au but,french_variation,deleted_le,0.13355553150177002,6.530882,-10.079788
82,je ne peux y croire vous allez droit au but n'est-ce pas,french_variation,deleted_le,0.38546574115753174,-10.71915,-6.680336
83,vous allez droit au but,french_variation,deleted_le,0.33486151695251465,0.7135894,11.2576685
84,- j'aime qu'il aille droit au but,french_variation,deleted_le,0.5636802315711975,0.45673987,-2.4502628
85,bon maman allons droit au but et essayons de sauver l'anniversaire de rebecca,french_variation,deleted_le,0.1077541708946228,-0.40446636,25.46738
86,amber je vais aller droit au but,french_variation,deleted_le,0.22260749340057373,0.7258466,-6.435788
87,allons droit au but et passons au jardin,french_variation,deleted_le,0.47035157680511475,17.015722,18.65103
